172.20.0.0,172.20.1.188,172.20.1.193,172.20.1.194,172.20.1.198,172.20.1.199,172.20.1.202,172.20.1.203,172.20.1.204,172.20.1.205,172.20.1.206,172.20.1.207,172.20.1.208,172.20.1.209,172.20.1.210,172.20.1.212,172.20.1.213,172.20.1.214,172.20.1.215,172.20.1.216,172.20.1.217,172.20.1.218,172.20.1.219,172.20.1.220,172.20.1.221,172.20.1.222,172.20.2.203,172.20.2.209,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.221,172.20.2.222,172.20.2.223,172.20.2.224,172.20.2.225,172.20.2.226,172.20.2.229,172.20.2.230,172.20.2.231,172.20.2.232,172.20.2.233,172.20.2.234,172.20.2.235,172.20.2.236,172.20.2.237,172.20.2.238,172.20.1.187,172.20.1.192,172.20.1.195,172.20.1.196,172.20.1.201,172.20.1.211,172.20.2.199,172.20.2.207,172.20.2.239,172.20.2.228,172.20.2.240
10,0,0,0,0,0,18,18,15,33,13,16,25,26,139,6,46,47,9,40,44,68,15,57,63,10,0,0,1,48,7,15,11,11,11,16,189,20,8,7,9,5,113,20,9,277,26,0,0,0,0,0,6,0,0,32,1,14
11,0,0,0,0,0,15,14,25,11,13,14,22,19,134,11,37,39,16,33,35,42,4,57,58,14,0,0,2,54,8,7,7,10,11,22,161,13,8,10,12,1,93,19,12,263,14,0,0,0,0,0,10,0,0,31,0,9
22,0,0,0,0,0,24,16,105,29,2,13,20,24,169,13,30,43,13,35,38,83,12,58,62,9,0,0,0,161,7,9,29,14,10,21,198,16,12,9,16,15,90,27,6,235,23,0,0,0,0,0,13,0,0,27,1,18
6,0,0,0,0,0,21,22,27,5,15,9,25,22,158,16,44,37,5,36,42,111,8,66,64,14,0,0,0,43,10,4,35,8,15,19,137,16,20,7,14,11,102,20,15,327,24,0,0,0,0,0,4,0,0,29,0,22
11,0,0,0,0,0,21,19,31,7,6,9,15,19,133,12,35,35,5,38,36,128,6,43,51,13,0,0,0,44,6,4,31,9,14,15,120,12,14,15,8,15,84,25,3,255,25,0,0,0,0,0,9,0,0,21,0,26
9,0,0,0,0,0,20,15,6,2,6,0,25,33,134,22,58,49,12,45,42,66,13,82,84,10,0,0,1,48,14,6,8,11,6,19,138,21,12,5,11,11,115,19,14,394,23,0,0,0,0,0,6,0,0,29,0,10
21,0,0,0,0,0,16,14,26,55,8,6,24,33,108,14,47,36,8,34,33,102,7,67,70,7,0,0,2,48,10,4,7,12,5,23,162,11,4,13,12,9,136,21,17,271,21,0,0,0,0,0,18,0,0,29,0,19
12,0,0,0,0,0,16,11,28,9,9,12,24,15,125,17,39,40,5,38,39,118,16,60,62,15,0,0,1,68,7,6,7,11,10,18,169,16,0,4,21,9,117,17,10,273,18,0,0,0,0,0,6,0,0,27,1,20
11,0,0,0,0,0,16,23,15,11,11,12,23,31,161,17,39,42,16,48,47,82,8,71,70,10,0,0,2,43,3,12,57,15,11,13,158,20,11,1,5,9,136,27,16,318,17,0,0,0,0,0,10,0,0,26,0,13
4,0,0,0,0,0,18,21,60,37,10,5,15,27,131,12,39,41,13,38,36,80,4,66,64,6,0,0,1,45,7,8,30,8,8,13,175,9,6,13,16,13,112,18,18,284,17,0,0,0,0,0,0,0,0,31,1,16
12,0,0,0,0,0,21,18,10,8,10,10,14,27,125,15,35,41,13,47,44,102,21,53,59,9,0,0,0,54,10,8,36,7,6,10,144,19,7,8,11,11,83,27,7,286,14,0,0,0,0,0,10,0,0,30,0,22
17,0,0,0,0,0,18,19,35,27,10,7,24,25,142,17,47,41,6,32,35,81,10,62,64,9,0,0,1,51,4,8,14,9,9,22,148,16,10,7,8,9,143,21,11,293,20,0,0,0,0,0,11,0,0,38,1,16
10,0,0,0,0,0,15,21,5,12,14,7,32,27,168,15,41,49,8,30,33,132,6,74,80,10,0,0,1,49,7,8,33,11,10,19,129,25,6,22,8,13,171,30,10,264,26,0,0,0,0,0,6,0,0,34,0,28
20,0,0,0,0,0,12,19,6,30,4,12,28,23,104,11,35,132,12,32,32,61,4,77,70,8,0,0,2,160,7,6,3,11,7,11,141,14,10,9,10,7,124,19,10,274,25,0,0,0,0,0,19,0,0,28,0,13
9,0,0,0,0,0,15,23,27,33,11,3,28,31,116,12,43,44,8,46,38,45,15,66,64,3,0,0,1,39,0,7,27,7,7,12,157,16,12,9,3,11,129,19,11,308,19,0,0,0,0,0,6,0,0,32,1,13
11,0,0,0,0,0,21,13,9,12,7,15,29,20,149,25,44,52,4,49,50,131,5,71,78,7,0,0,2,47,17,11,59,0,14,15,154,9,7,9,20,12,91,18,18,369,24,0,0,0,0,0,10,0,0,26,0,32
4,0,0,0,0,0,12,24,26,33,10,3,19,26,141,13,34,35,13,30,34,62,5,58,62,4,0,0,1,51,10,12,28,5,12,16,139,16,5,13,15,3,105,20,14,261,13,0,0,0,0,0,0,0,0,22,1,14
6,0,0,0,0,0,8,20,11,5,7,13,25,17,119,15,43,39,8,45,54,85,7,60,66,11,0,0,0,49,10,7,10,4,3,21,134,16,14,11,5,8,105,21,2,365,27,0,0,0,0,0,4,0,0,26,0,16
17,0,0,0,0,0,16,16,9,29,5,11,21,20,111,4,38,48,10,38,38,87,13,55,58,13,0,0,1,52,3,13,8,9,5,13,170,14,13,14,12,3,112,18,10,255,24,0,0,0,0,0,11,0,0,34,1,17
9,0,0,0,0,0,22,22,31,9,14,11,23,17,109,13,39,46,9,40,42,43,9,62,58,13,0,0,1,51,4,7,4,8,9,17,171,13,8,11,1,4,111,23,8,288,18,0,0,0,0,0,6,0,0,29,0,10
27,0,0,0,0,0,23,18,9,28,12,4,24,23,128,13,36,46,6,42,44,40,1,64,68,9,0,0,2,46,6,11,11,10,6,12,160,17,8,8,5,10,112,15,16,277,17,0,0,0,0,0,23,0,0,32,0,9
8,0,0,0,0,0,15,16,11,8,8,8,28,31,106,17,50,50,5,34,28,74,14,72,79,17,0,0,1,44,3,4,11,11,11,9,156,19,9,11,2,5,150,16,12,281,19,0,0,0,0,0,6,0,0,28,0,16
20,0,0,0,0,0,17,16,63,5,9,17,24,37,182,16,37,62,15,30,29,127,8,78,68,14,0,0,1,41,4,11,36,8,12,23,172,23,9,20,13,9,150,35,17,281,31,0,0,0,0,0,17,0,0,40,0,27
4,0,0,0,0,0,14,16,38,30,10,8,26,23,138,19,53,43,8,51,51,67,12,69,77,10,0,0,2,47,7,11,31,12,0,17,175,16,7,9,13,4,100,18,11,382,30,0,0,0,0,0,0,0,0,32,1,15
4,0,0,0,0,0,16,8,23,12,13,15,44,27,133,19,51,42,12,34,50,154,7,61,64,9,0,0,0,58,14,8,27,10,11,9,171,16,2,9,17,10,72,24,19,321,24,0,0,0,0,0,2,0,0,34,0,34
13,0,0,0,0,0,18,9,16,51,13,2,22,15,110,7,41,33,10,23,30,87,5,57,53,5,0,0,2,51,7,8,0,14,8,10,136,16,9,5,6,14,99,26,12,218,16,0,0,0,0,0,7,0,0,26,1,22
33,0,0,0,0,0,22,24,59,2,14,11,23,25,122,13,50,52,8,47,40,111,8,62,66,17,0,0,0,51,0,8,51,0,8,13,186,9,9,7,15,4,156,18,11,287,22,0,0,0,0,0,26,0,0,35,0,26
24,0,0,0,0,0,14,19,37,10,6,3,19,23,121,15,35,44,16,31,37,45,10,58,70,13,0,0,2,49,6,8,6,5,4,20,150,17,4,9,16,4,91,18,8,302,16,0,0,0,0,0,17,0,0,32,0,9
8,0,0,0,0,0,16,21,12,9,8,10,31,20,125,17,42,41,8,45,37,56,11,76,70,6,0,0,1,43,10,8,10,7,7,15,133,18,3,3,5,8,157,27,9,292,29,0,0,0,0,0,6,0,0,35,0,14
20,0,0,0,0,0,22,18,13,6,7,6,20,25,155,8,36,51,8,32,40,87,8,66,67,11,0,0,1,39,7,16,31,4,8,23,111,15,11,8,5,8,101,28,12,342,28,0,0,0,0,0,18,0,0,35,0,19
5,0,0,0,0,0,9,16,10,15,9,10,21,24,130,15,38,41,7,42,39,46,15,60,66,1,0,0,1,44,7,8,29,11,10,17,151,15,7,8,5,4,116,21,8,262,13,0,0,0,0,0,1,0,0,25,1,10
5,0,0,0,0,0,20,24,63,33,11,10,29,24,134,14,50,47,9,39,39,55,8,77,68,13,0,0,1,44,7,11,31,9,9,10,202,19,10,10,13,6,143,22,14,276,25,0,0,0,0,0,2,0,0,35,0,12
4,0,0,0,0,0,19,19,4,2,13,6,18,23,130,12,43,42,6,51,50,102,16,52,66,16,0,0,1,52,11,7,3,11,10,17,119,21,9,8,13,4,107,21,7,338,19,0,0,0,0,0,0,0,0,35,1,25
8,0,0,0,0,0,15,18,11,56,3,11,23,22,132,12,37,47,9,27,25,88,11,66,74,6,0,0,0,44,7,11,33,4,8,12,159,12,14,13,3,11,126,18,7,264,26,0,0,0,0,0,6,0,0,33,0,20
28,0,0,0,0,0,19,17,32,34,9,10,22,16,103,9,40,44,12,32,37,108,7,59,53,9,0,0,2,50,0,6,7,12,4,12,162,15,13,9,16,9,87,19,11,278,14,0,0,0,0,0,20,0,0,25,1,23
9,0,0,0,0,0,15,15,29,5,13,8,24,27,140,13,36,39,11,47,36,96,9,70,61,10,0,0,1,46,3,7,37,8,11,19,154,12,8,16,7,8,77,19,16,318,23,0,0,0,0,0,6,0,0,25,0,13
22,0,0,0,0,0,18,13,34,6,4,12,26,30,115,16,40,42,11,35,39,89,8,69,60,8,0,0,1,38,0,8,10,10,8,9,163,11,12,12,9,5,114,24,10,297,25,0,0,0,0,0,16,0,0,26,0,15
10,0,0,0,0,0,18,13,8,35,10,3,21,18,143,13,53,34,8,35,32,45,8,66,61,5,0,0,1,42,10,14,29,11,5,14,136,20,12,3,2,5,121,21,10,292,22,0,0,0,0,0,7,0,0,34,1,8
3,0,0,0,0,0,20,22,38,1,10,6,20,19,131,12,40,36,15,40,47,84,6,53,54,6,0,0,1,51,7,8,7,15,4,13,163,16,8,8,14,12,96,18,9,292,14,0,0,0,0,0,0,0,0,39,0,19
4,0,0,0,0,0,19,14,12,8,12,6,27,32,119,16,42,41,10,38,42,81,9,69,62,9,0,0,1,54,0,11,3,7,14,15,144,13,14,9,10,8,95,23,9,302,18,0,0,0,0,0,0,0,0,28,1,19
9,0,0,0,0,0,14,20,8,32,4,11,26,23,128,18,48,47,13,38,36,52,5,63,58,9,0,0,0,50,4,7,50,4,4,11,185,13,5,4,8,5,101,20,15,270,13,0,0,0,0,0,6,0,0,29,0,11
24,0,0,0,0,0,17,17,9,14,13,16,21,32,156,13,51,46,14,46,40,46,9,68,70,10,0,0,2,54,11,11,8,6,14,10,171,17,7,0,12,7,95,25,15,344,14,0,0,0,0,0,15,0,0,41,1,14
8,0,0,0,0,0,19,19,59,16,10,3,31,23,120,17,48,51,1,47,47,139,8,60,70,7,0,0,1,49,3,8,18,9,12,22,184,17,11,3,16,9,94,25,18,326,23,0,0,0,0,0,6,0,0,29,0,27
25,0,0,0,0,0,20,17,9,16,6,7,35,26,148,26,43,52,6,51,53,124,12,69,73,5,0,0,1,46,8,0,38,17,4,19,157,20,9,16,11,12,123,23,15,325,21,0,0,0,0,0,22,0,0,37,0,27
9,0,0,0,0,0,20,15,6,58,4,5,27,22,152,13,37,38,7,34,32,100,13,58,53,4,0,0,1,47,7,7,11,11,18,17,141,13,18,9,13,14,118,22,12,259,14,0,0,0,0,0,6,0,0,33,0,20
17,0,0,0,0,0,15,17,14,9,8,15,16,32,163,15,42,43,26,42,29,94,4,78,73,103,0,0,1,173,10,13,34,7,4,18,156,19,7,15,22,5,143,22,22,272,16,0,0,0,0,0,14,0,0,28,0,16
4,0,0,0,0,0,12,14,12,39,11,19,25,20,122,15,54,27,17,30,30,91,8,59,59,7,0,0,1,51,4,11,11,11,8,12,178,13,1,6,19,3,126,17,12,228,26,0,0,0,0,0,0,0,0,31,1,14
3,0,0,0,0,0,27,21,36,34,8,15,18,26,159,9,46,51,17,33,33,109,6,64,62,6,0,0,1,61,7,13,32,8,12,17,162,20,5,13,10,13,133,25,11,238,30,0,0,0,0,0,0,0,0,37,0,21
16,0,0,0,0,0,12,22,35,6,16,9,30,19,102,17,44,43,7,58,50,69,9,67,60,2,0,0,1,49,14,7,10,3,7,14,154,5,4,5,10,3,121,19,13,324,24,0,0,0,0,0,9,0,0,26,1,12
10,0,0,0,0,0,14,23,33,32,14,16,24,28,146,10,33,32,1,24,24,54,16,54,53,3,0,0,1,47,4,8,7,11,11,15,181,19,14,11,6,10,119,18,13,190,18,0,0,0,0,0,7,0,0,27,0,11
23,0,0,0,0,0,21,16,2,32,7,12,24,27,122,14,36,37,11,29,29,101,17,66,59,9,0,0,1,51,6,8,34,4,0,20,128,12,10,13,3,9,126,27,17,256,21,0,0,0,0,0,18,0,0,22,0,22
8,0,0,0,0,0,18,16,13,13,8,4,29,20,149,16,43,45,4,47,56,46,5,69,60,7,0,0,2,37,7,15,31,7,7,12,121,13,3,5,8,8,159,25,14,325,18,0,0,0,0,0,6,0,0,34,0,8
19,0,0,0,0,0,14,16,44,32,8,11,24,30,111,10,41,53,8,41,40,99,11,66,68,6,0,0,1,38,11,4,38,9,3,13,158,12,9,1,16,9,143,17,9,308,18,0,0,0,0,0,12,0,0,28,0,21
5,0,0,0,0,0,14,11,26,57,10,16,23,23,123,13,38,49,7,37,36,105,11,66,63,13,0,0,2,49,7,3,7,4,9,9,155,12,10,14,18,9,127,24,20,285,25,0,0,0,0,0,0,0,0,31,1,29
1,0,0,0,0,0,17,26,27,35,14,13,25,24,145,15,45,42,2,44,40,92,15,65,60,16,0,0,0,47,4,8,32,11,7,12,185,18,9,9,19,12,114,22,14,312,12,0,0,0,0,0,0,0,0,36,0,18
8,0,0,0,0,0,11,26,1,2,9,12,18,20,154,109,37,36,14,42,43,49,16,61,58,9,0,0,1,170,7,7,8,11,8,18,148,20,6,7,11,8,145,24,12,219,23,0,0,0,0,0,4,0,0,25,1,7
8,0,0,0,0,0,20,18,5,41,10,17,24,21,125,11,38,42,10,35,33,94,7,65,57,8,0,0,1,42,7,11,17,7,3,17,162,16,15,6,11,5,100,23,6,289,19,0,0,0,0,0,6,0,0,24,0,17
29,0,0,0,0,0,18,21,8,40,7,11,32,40,134,5,48,42,13,32,36,56,13,60,57,7,0,0,1,60,7,12,22,5,11,17,161,15,1,8,9,4,113,22,12,300,26,0,0,0,0,0,19,0,0,39,1,13
8,0,0,0,0,0,15,14,40,5,10,4,17,36,120,15,36,35,7,35,38,66,2,55,60,15,0,0,2,41,10,8,25,5,10,16,129,10,9,9,10,2,126,17,9,253,20,0,0,0,0,0,6,0,0,27,0,14
19,0,0,0,0,0,15,15,13,31,11,1,21,26,128,12,44,54,8,49,47,57,1,70,65,7,0,0,1,45,14,11,7,3,7,10,129,19,4,6,5,11,149,23,13,310,22,0,0,0,0,0,17,0,0,35,0,12
5,0,0,0,0,0,20,22,10,12,13,12,29,25,145,12,39,37,13,43,39,71,12,70,59,7,0,0,2,46,4,15,36,7,10,12,165,15,11,12,9,0,155,14,10,253,20,0,0,0,0,0,0,0,0,32,1,14
1,0,0,0,0,0,15,16,25,2,13,10,27,34,163,18,49,41,12,42,37,53,9,75,72,2,0,0,0,51,7,11,13,4,7,17,150,25,10,11,11,12,127,21,19,331,22,0,0,0,0,0,0,0,0,29,0,13
26,0,0,0,0,0,19,15,4,26,3,6,14,17,139,18,44,39,3,52,33,74,16,61,58,11,0,0,0,61,3,15,23,8,8,22,126,17,9,9,3,5,134,20,12,234,19,0,0,0,0,0,21,0,0,31,1,13
5,0,0,0,0,0,13,12,37,8,10,6,29,23,146,16,40,38,11,21,29,80,9,55,52,15,0,0,0,43,7,8,22,8,9,11,153,15,15,4,11,11,75,15,17,248,19,0,0,0,0,0,4,0,0,42,0,15
27,0,0,0,0,0,21,20,6,26,6,9,24,28,157,18,43,49,14,43,40,67,3,72,65,9,0,0,1,51,7,15,31,14,12,13,141,21,11,4,9,12,150,23,14,308,20,0,0,0,0,0,17,0,0,26,1,13
6,0,0,0,0,0,27,18,8,13,9,6,31,31,116,19,48,44,7,49,47,46,9,70,79,11,0,0,2,50,0,4,24,3,7,16,156,13,7,11,10,0,164,10,14,329,27,0,0,0,0,0,4,0,0,33,0,9
23,0,0,0,0,0,23,19,45,45,9,7,24,19,130,16,31,32,14,37,34,57,14,55,55,8,0,0,1,47,6,12,0,7,8,21,167,17,11,10,12,15,126,17,11,227,17,0,0,0,0,0,17,0,0,26,0,12
2,0,0,0,0,0,16,14,36,13,6,8,21,21,132,15,35,41,12,43,39,68,8,66,60,10,0,0,2,42,8,12,29,5,0,9,146,15,11,10,5,12,85,23,10,323,21,0,0,0,0,0,0,0,0,30,0,11
12,0,0,0,0,0,12,20,13,8,7,14,20,26,124,18,38,36,6,39,33,111,8,58,70,5,0,0,0,43,7,9,7,7,14,19,160,13,6,15,13,11,98,17,9,260,25,0,0,0,0,0,10,0,0,26,0,23
15,0,0,0,0,0,21,21,61,35,13,11,16,21,136,9,36,42,10,122,36,95,10,64,57,10,0,0,1,171,6,8,36,13,11,10,170,23,15,14,12,2,121,23,9,251,17,0,0,0,0,0,11,0,0,25,1,18
5,0,0,0,0,0,14,23,9,30,11,10,27,17,153,5,45,48,12,37,34,89,12,62,56,13,0,0,0,49,7,6,31,15,11,13,147,10,12,5,8,16,141,18,13,266,24,0,0,0,0,0,5,0,0,32,0,15
18,0,0,0,0,0,15,19,5,34,5,8,28,24,143,15,39,53,14,37,33,110,9,58,65,16,0,0,1,52,14,8,10,14,14,18,165,21,8,5,11,4,95,27,6,278,26,0,0,0,0,0,11,0,0,36,1,17
29,0,0,0,0,0,9,27,8,35,6,10,20,28,115,6,36,46,5,33,30,57,11,63,70,7,0,0,2,48,14,7,4,4,8,12,130,21,10,5,19,11,143,14,7,260,14,0,0,0,0,0,23,0,0,22,0,11
22,0,0,0,0,0,21,18,10,11,13,9,28,21,136,9,34,40,3,31,26,133,96,69,72,19,0,0,1,174,14,13,40,7,10,14,127,12,0,11,19,9,108,20,10,296,23,0,0,0,0,0,14,0,0,26,0,25
2,0,0,0,0,0,14,16,9,2,4,12,24,19,132,16,42,35,11,35,42,73,4,57,60,4,0,0,2,36,4,5,44,4,3,13,147,18,10,12,16,15,105,18,6,263,21,0,0,0,0,0,3,0,0,22,0,9
14,0,0,0,0,0,16,10,38,36,14,10,16,28,109,17,37,52,5,37,34,60,15,63,62,12,0,0,1,46,8,12,3,8,6,13,179,10,6,16,12,11,114,16,12,285,16,0,0,0,0,0,11,0,0,37,0,10
14,0,0,0,0,0,15,13,29,1,10,16,29,33,141,17,43,34,13,41,33,78,5,60,54,14,0,0,0,47,11,14,7,10,7,16,187,22,11,9,14,9,82,23,6,249,12,0,0,0,0,0,10,0,0,26,1,15
5,0,0,0,0,0,20,24,5,7,6,14,22,22,151,17,42,33,16,44,45,63,9,64,66,6,0,0,0,49,7,8,29,7,11,18,150,11,7,5,12,9,115,25,12,296,20,0,0,0,0,0,4,0,0,33,0,13
15,0,0,0,0,0,23,23,66,43,14,14,31,26,205,10,48,48,3,39,41,102,12,65,66,5,0,0,1,56,20,11,60,16,8,25,198,25,18,10,9,10,101,30,9,339,30,0,0,0,0,0,10,0,0,39,1,21
7,0,0,0,0,0,22,20,9,8,14,10,17,28,117,16,42,35,5,48,43,92,7,62,64,5,0,0,2,50,6,15,0,4,14,16,146,15,7,5,9,2,130,23,2,285,15,0,0,0,0,0,4,0,0,34,0,16
18,0,0,0,0,0,28,34,16,28,9,4,33,30,106,14,45,48,15,46,52,90,10,82,79,4,0,0,1,71,3,10,11,15,8,15,155,15,8,9,3,5,121,19,11,388,29,0,0,0,0,0,9,0,0,31,1,16
12,0,0,0,0,0,19,24,63,37,10,6,22,32,135,8,39,51,10,37,33,93,9,69,78,8,0,0,2,43,7,4,7,12,10,25,199,19,13,13,15,5,160,23,13,264,24,0,0,0,0,0,9,0,0,33,0,23
12,0,0,0,0,0,23,13,14,14,4,15,29,26,127,17,49,50,7,36,28,47,4,68,67,4,0,0,1,46,4,11,10,10,7,16,126,18,7,7,12,6,131,13,16,323,21,0,0,0,0,0,6,0,0,27,0,12
15,0,0,0,0,0,13,14,37,32,5,9,22,21,134,17,36,40,95,30,37,83,6,68,63,10,0,0,0,118,0,4,35,7,7,16,158,27,13,11,4,8,78,24,17,285,19,0,0,0,0,0,11,0,0,34,1,18
17,0,0,0,0,0,20,11,38,31,9,14,14,16,126,11,37,45,9,49,44,72,11,58,52,9,0,0,0,46,10,8,4,4,7,14,157,18,9,10,11,8,103,19,16,296,26,0,0,0,0,0,11,0,0,25,0,16
17,0,0,0,0,0,14,19,40,12,11,14,14,17,156,12,40,42,9,54,53,64,9,54,62,3,0,0,0,50,4,1,56,11,11,10,145,19,11,11,12,11,157,24,11,255,14,0,0,0,0,0,13,0,0,36,1,15
7,0,0,0,0,0,16,20,33,122,9,14,20,26,129,14,45,40,12,43,46,67,8,62,61,1,0,0,2,165,6,8,27,4,8,16,147,23,6,9,3,10,130,23,15,318,18,0,0,0,0,0,5,0,0,29,0,14
15,0,0,0,0,0,24,19,34,17,16,4,24,23,130,11,47,39,7,36,43,205,2,60,57,10,0,0,1,167,3,11,10,14,9,21,146,20,5,6,15,15,99,24,10,313,15,0,0,0,0,0,8,0,0,27,1,26
7,0,0,0,0,0,14,12,4,30,7,9,19,22,115,5,41,35,9,39,33,112,9,54,65,11,0,0,2,49,14,8,6,7,8,23,135,12,5,6,7,12,83,22,4,258,17,0,0,0,0,0,4,0,0,33,0,24
14,0,0,0,0,0,23,19,5,10,10,8,30,24,111,11,39,40,8,37,41,82,13,68,64,5,0,0,1,46,0,5,38,7,8,14,135,21,1,5,9,8,99,20,8,303,21,0,0,0,0,0,12,0,0,24,0,13
14,0,0,0,0,0,23,19,16,1,11,16,24,22,135,18,41,47,4,25,36,74,11,58,68,10,0,0,1,43,7,14,28,11,6,6,148,17,11,8,4,11,123,23,14,273,17,0,0,0,0,0,10,0,0,31,0,13
16,0,0,0,0,0,106,17,17,7,12,7,20,32,126,18,37,39,5,34,27,63,15,80,77,6,0,0,1,159,7,13,28,7,14,18,144,12,3,10,7,4,107,13,8,329,16,0,0,0,0,0,11,0,0,36,0,14
14,0,0,0,0,0,22,13,10,23,8,12,20,24,124,14,37,47,12,42,37,102,13,64,68,13,0,0,0,49,4,9,10,16,7,16,175,14,5,11,13,10,120,14,19,314,20,0,0,0,0,0,10,0,0,36,1,17
7,0,0,0,0,0,16,5,49,43,10,8,23,22,146,20,48,48,5,46,51,53,9,68,66,12,0,0,2,48,4,11,51,11,9,16,167,18,10,10,8,9,101,22,9,328,17,0,0,0,0,0,4,0,0,35,0,12
6,0,0,0,0,0,12,22,65,61,7,14,23,29,137,12,35,39,13,53,50,66,11,49,59,5,0,0,1,50,8,9,39,9,7,14,217,11,11,9,10,9,133,17,15,242,20,0,0,0,0,0,1,0,0,31,1,15
7,0,0,0,0,0,25,19,7,35,6,9,28,23,164,14,58,52,9,57,48,91,13,60,76,11,0,0,2,49,11,9,33,7,15,22,184,17,11,14,17,8,117,32,7,327,23,0,0,0,0,0,5,0,0,30,0,24
18,0,0,0,0,0,23,29,17,14,7,2,26,24,153,8,45,38,10,45,42,93,10,78,81,10,0,0,1,56,14,8,23,7,7,16,143,20,11,18,9,12,177,21,13,283,20,0,0,0,0,0,15,0,0,30,0,23
13,0,0,0,0,0,22,14,35,4,11,3,27,24,135,19,53,39,8,34,35,76,5,59,59,8,0,0,1,41,10,11,10,14,11,13,153,18,4,4,2,8,101,22,9,287,29,0,0,0,0,0,10,0,0,36,0,16
19,0,0,0,0,0,17,17,7,19,13,7,29,28,133,16,42,37,5,27,30,100,11,68,78,6,0,0,1,51,10,3,10,15,11,15,135,15,13,4,9,11,116,30,3,326,24,0,0,0,0,0,15,0,0,28,0,16
14,0,0,0,0,0,21,17,43,62,7,27,37,33,127,12,44,51,9,30,26,124,7,85,79,6,0,0,0,55,7,11,7,11,6,21,213,16,7,14,12,13,119,28,15,313,26,0,0,0,0,0,10,0,0,35,1,31
9,0,0,0,0,0,14,15,11,39,5,9,20,19,154,33,50,43,5,44,42,51,1,73,73,8,0,0,1,54,11,7,38,5,11,16,161,18,12,20,13,2,88,8,11,357,14,0,0,0,0,0,8,0,0,34,0,11
4,0,0,0,0,0,13,13,2,4,11,10,18,20,142,26,38,39,6,40,36,99,6,59,145,7,0,0,1,177,7,2,62,6,7,16,105,11,10,13,15,11,97,12,15,276,10,0,0,0,0,0,0,0,0,30,1,21
5,0,0,0,0,0,10,14,4,35,16,11,21,11,115,23,41,38,8,40,45,72,8,54,59,11,0,0,1,45,4,1,5,6,13,15,166,20,12,3,12,8,94,12,5,268,16,0,0,0,0,0,4,0,0,27,0,12
21,0,0,0,0,0,26,21,34,30,13,10,25,21,156,13,40,46,17,64,60,39,13,49,62,11,0,0,1,57,6,7,59,15,8,20,171,10,9,7,9,8,129,23,9,327,20,0,0,0,0,0,13,0,0,30,1,9
14,0,0,0,0,0,22,16,49,7,3,11,20,26,142,9,36,37,8,39,40,80,9,56,54,5,0,0,1,48,14,5,21,7,15,16,122,18,5,13,6,5,94,22,8,291,27,0,0,0,0,0,11,0,0,32,0,20
18,0,0,0,0,0,24,22,6,36,8,5,28,27,128,10,40,38,1,33,34,80,11,70,68,12,0,0,1,40,7,12,11,12,12,18,168,16,1,13,7,11,103,23,6,300,25,0,0,0,0,0,15,0,0,25,0,18
8,0,0,0,0,0,18,15,5,6,7,7,24,28,127,14,52,29,11,28,27,65,8,63,55,10,0,0,0,50,3,11,0,7,14,14,133,12,7,14,12,8,100,24,5,255,17,0,0,0,0,0,6,0,0,29,0,13
19,0,0,0,0,0,12,18,17,12,8,20,110,31,115,11,38,38,8,23,25,132,11,65,70,11,0,0,1,161,10,5,2,3,11,13,167,22,1,13,6,12,92,25,11,248,28,0,0,0,0,0,12,0,0,25,0,24
4,0,0,0,0,0,23,19,11,30,5,15,23,22,144,10,44,47,6,43,34,96,9,77,70,13,0,0,1,50,8,11,14,7,10,17,151,18,6,15,11,15,117,20,11,337,21,0,0,0,0,0,0,0,0,36,1,18
6,0,0,0,0,0,19,13,33,40,13,8,17,25,137,14,48,32,8,38,31,94,1,47,59,15,0,0,1,57,8,4,30,12,5,16,187,14,6,13,11,14,87,19,15,257,23,0,0,0,0,0,4,0,0,28,0,28
18,0,0,0,0,0,18,10,55,11,9,9,29,27,126,13,46,49,10,39,44,80,8,70,67,14,0,0,1,55,7,9,4,8,12,24,161,6,12,15,16,10,84,20,16,364,18,0,0,0,0,0,12,0,0,34,1,14
14,0,0,0,0,0,18,24,37,35,12,13,23,25,159,8,52,52,13,45,49,78,12,60,61,0,0,0,1,51,0,9,57,13,9,23,167,13,9,8,11,13,169,22,10,272,21,0,0,0,0,0,13,0,0,36,0,17
21,0,0,0,0,0,19,18,17,28,6,13,22,31,144,9,40,47,5,54,54,74,6,52,60,11,0,0,2,45,8,7,6,4,8,15,164,27,7,2,14,17,109,21,15,321,22,0,0,0,0,0,16,0,0,33,0,14
9,0,0,0,0,0,24,18,5,7,12,10,31,17,135,14,40,27,9,48,43,57,11,58,58,5,0,0,0,42,7,11,40,11,7,15,130,15,4,15,8,8,92,22,4,296,10,0,0,0,0,0,6,0,0,24,0,15
18,0,0,0,0,0,17,24,9,28,12,13,16,33,127,19,48,45,15,48,39,85,14,64,64,2,0,0,1,41,14,7,11,11,0,15,181,17,8,3,7,9,153,27,12,291,26,0,0,0,0,0,12,0,0,32,0,20
4,0,0,0,0,0,18,20,9,3,1,9,32,30,109,15,42,38,12,37,37,86,6,78,79,3,0,0,1,43,7,17,0,6,7,9,117,14,5,11,13,2,120,29,9,332,24,0,0,0,0,0,0,0,0,38,1,21
