172.20.0.0,172.20.1.188,172.20.1.193,172.20.1.194,172.20.1.198,172.20.1.199,172.20.1.202,172.20.1.203,172.20.1.204,172.20.1.205,172.20.1.206,172.20.1.207,172.20.1.208,172.20.1.209,172.20.1.210,172.20.1.212,172.20.1.213,172.20.1.214,172.20.1.215,172.20.1.216,172.20.1.217,172.20.1.218,172.20.1.219,172.20.1.220,172.20.1.221,172.20.1.222,172.20.2.203,172.20.2.209,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.221,172.20.2.222,172.20.2.223,172.20.2.224,172.20.2.225,172.20.2.226,172.20.2.229,172.20.2.230,172.20.2.231,172.20.2.232,172.20.2.233,172.20.2.234,172.20.2.235,172.20.2.236,172.20.2.237,172.20.2.238,172.20.1.187,172.20.1.192,172.20.1.195,172.20.1.196,172.20.1.201,172.20.1.211,172.20.2.199,172.20.2.207,172.20.2.239,172.20.2.228,172.20.2.240
1398,0,0,0,0,0,2568,2766,831,5254,570,1573,8647,8762,15510,1204,4377,3963,2874,2401,1820,41343,1334,9175,11181,36679,0,0,148,3171,1411,5262,3879,2497,1880,11169,12881,11435,4069,7641,11955,5071,183,20726,11977,18779,19963,0,0,0,0,0,474,0,0,8792,407,371732
222,0,0,0,0,0,1631,2166,5357,2281,0,2734,14761,11745,13982,2165,3925,5385,1717,5674,4296,53413,792,8595,9676,31728,0,0,74,3767,1498,4598,1488,1926,0,11225,13106,15665,2219,6290,12524,4956,210,23613,12825,22247,22281,0,0,0,0,0,0,0,0,9623,0,393316
5008,0,0,0,0,0,2662,704,137130,9449,1918,194,12683,9964,15372,2069,4438,4950,148,8384,7057,39927,381,11558,7739,38616,0,0,148,104436,1927,4626,6376,3292,392,12750,15225,13857,4707,4904,13079,5172,0,20859,12351,21863,22462,0,0,0,0,0,2328,0,0,8985,407,377644
2055,0,0,0,0,0,1594,3118,3944,187,3491,834,5397,5581,16025,1010,3614,3703,2102,3953,5264,42911,148,6606,6763,33614,0,0,74,2582,1927,4599,4001,1912,2390,11039,9275,11137,3816,5446,15103,4804,0,18231,14059,16220,19269,0,0,0,0,0,716,0,0,6838,0,393548
5602,0,0,0,0,0,836,1975,764,4429,925,2064,13438,8993,17276,1170,3937,4075,1562,2960,3409,34337,947,5792,6081,34660,0,0,74,3710,1927,3004,7009,772,1999,11406,8025,11518,3371,5230,10501,5930,183,19972,9828,17409,18831,0,0,0,0,0,2989,0,0,7174,407,314648
1582,0,0,0,0,0,2143,1298,7899,5720,2921,187,7333,8023,17239,3450,3865,3465,3636,3757,2772,56262,2242,4622,6483,33000,0,0,0,2995,1927,3935,3998,1839,2783,15444,13269,11211,4705,6145,15625,6218,1342,21919,15224,14098,21080,0,0,0,0,0,400,0,0,8071,0,419378
2523,0,0,0,0,0,1340,2980,148,4717,342,982,11074,11730,16939,718,2679,4103,74,6101,6045,42794,834,8825,8554,43155,0,0,0,2909,1753,5535,685,1488,1999,13464,9443,13753,2157,4665,13211,6467,1342,22898,11179,23192,23786,0,0,0,0,0,1454,0,0,9156,0,393157
991,0,0,0,0,0,2200,2211,1789,4054,757,1327,8286,11012,17069,3230,3392,2402,194,3272,4010,49770,194,9448,8063,23101,0,0,148,2388,1411,4974,1912,1736,2388,10632,8329,17169,2455,4861,12036,6133,1999,20200,12512,22328,20488,0,0,0,0,0,400,0,0,7065,0,336816
1730,0,0,0,0,0,2198,1913,792,4348,1228,1183,12223,11916,16904,2324,4335,4020,649,3769,5449,51430,644,11866,12601,39201,0,0,74,3710,575,4922,10076,2086,685,15394,10395,15347,3293,5028,11878,4696,2395,24308,12288,19741,24840,0,0,0,0,0,516,0,0,8538,0,403705
3895,0,0,0,0,0,1575,1184,4067,148,1344,1345,11924,12771,19261,3167,5043,4418,148,4184,4902,47104,381,10637,9766,40233,0,0,148,3026,1178,4256,4343,2656,1314,15443,6267,12420,5895,5275,15730,7165,831,24833,14561,24946,23042,0,0,0,0,0,1703,0,0,10785,407,438925
1582,0,0,0,0,0,1296,2735,4182,5353,1401,2164,9391,5603,16347,1594,3844,4687,187,4016,4579,44697,982,5449,9093,31506,0,0,74,2917,1927,4247,1999,3249,2923,11150,11044,13066,3682,3133,13808,5432,2086,17466,13690,15754,18265,0,0,0,0,0,400,0,0,8316,0,385026
5314,0,0,0,0,0,1550,2507,8708,148,1482,268,10442,10215,21766,1494,6675,3318,148,4689,5590,43519,2657,9435,9237,33898,0,0,74,2913,1927,4959,6657,2662,2303,15652,12701,14185,5461,7070,11288,5729,2086,22610,10521,23274,23847,0,0,0,0,0,2370,0,0,9907,407,397029
1582,0,0,0,0,0,1167,697,6371,5079,2161,261,10297,8158,15095,982,3152,4400,1531,3481,3653,40972,148,6940,6519,37514,0,0,74,3552,777,4563,0,3216,1912,8483,12529,11030,3043,4942,15012,5455,1342,18957,15326,15617,18416,0,0,0,0,0,400,0,0,7760,0,370632
2457,0,0,0,0,0,1395,1012,342,3424,927,540,6511,5620,20092,2823,2760,5234,797,8343,7156,47090,261,8479,7913,34453,0,0,0,2948,1927,5160,9491,1140,1342,15409,8518,10084,2883,4772,15480,4858,87,19591,14343,20546,17792,0,0,0,0,0,1548,0,0,8268,0,382762
991,0,0,0,0,0,1917,1616,6480,6309,261,3041,11428,10969,16678,764,4538,3346,2109,4220,2972,56871,2284,7529,10203,38451,0,0,74,2741,2014,5498,1912,3239,1912,15006,14731,14562,4261,5921,15956,5816,1971,25459,17686,18549,25897,0,0,0,0,0,516,0,0,9616,0,477124
1660,0,0,0,0,0,3975,4336,2808,4244,732,1868,11744,12101,19161,1231,4447,3672,649,7850,7608,44230,1404,10966,10729,42113,0,0,74,2652,2014,4727,8988,1725,1770,13868,9738,14838,4608,4752,10153,4970,1999,22473,11311,35154,20140,0,0,0,0,0,400,0,0,9640,0,371410
3087,0,0,0,0,0,3539,2059,3730,2122,2090,1711,12579,12702,14539,2471,5921,3358,2109,5197,3897,51895,1521,10435,11041,32239,0,0,148,3792,2014,3947,1999,2298,960,16994,13702,12687,2387,5499,14662,7054,570,24552,14599,22095,26386,0,0,0,0,0,1000,0,0,7464,407,403775
1508,0,0,0,0,0,1170,2248,222,757,0,2924,11748,11374,15141,891,4421,5666,762,4011,4201,44726,982,11759,10735,36957,0,0,74,2963,2101,5990,1429,1488,1488,14895,5089,16536,3113,5130,11447,4253,1912,23131,13080,26052,20034,0,0,0,0,0,400,0,0,9790,0,417850
5050,0,0,0,0,0,2029,3265,5724,2808,2476,597,11746,9182,18888,5497,6493,5391,148,4401,4808,70724,1517,9334,8562,36398,0,0,74,4341,2014,5051,8005,0,1488,12440,12412,15451,3194,7907,16852,6244,1738,28295,15595,20812,27173,0,0,0,0,0,2641,0,0,10648,407,486204
6788,0,0,0,0,0,1037,322,3932,5037,261,261,13834,12888,16606,1805,4274,3791,956,5415,5438,53174,342,10415,7799,34387,0,0,148,3048,2014,4103,2569,2656,918,15097,11216,14545,5144,7756,14190,6532,1401,25900,14928,19272,27089,0,0,0,0,0,3434,0,0,8022,0,456726
2731,0,0,0,0,0,1229,802,194,7946,1684,732,8092,10098,19063,1152,3467,3712,1562,6734,6528,45898,947,7590,7647,31189,0,0,0,3555,1324,5198,10044,1723,2389,9607,5127,12264,3782,5245,13806,5775,2086,19483,12825,23719,19550,0,0,0,0,0,1296,0,0,7560,407,370129
917,0,0,0,0,0,1804,856,3642,718,2921,1148,8596,10048,17388,1233,2114,3763,381,4307,4121,38691,1672,6794,6625,26581,0,0,74,2875,1498,3206,5300,1996,1532,13367,8068,12944,2615,4918,11429,4040,1140,20587,10735,14726,18855,0,0,0,0,0,400,0,0,5789,0,333504
4076,0,0,0,0,0,3073,2825,10059,194,1697,3251,12178,14334,19416,2244,5127,3284,649,4185,2270,56991,4106,10810,10000,32815,0,0,74,4041,1927,4323,7604,2549,2705,13207,9577,13597,4863,6446,14874,5312,1999,24559,15118,22397,23593,0,0,0,0,0,1867,0,0,9816,0,430469
3087,0,0,0,0,0,3105,1740,187,792,0,1327,9390,12311,12437,1330,2402,2188,194,5021,2423,47451,912,6391,6105,30436,0,0,148,2677,0,6378,2482,1999,1342,12302,8875,7879,2435,4563,10074,5578,1429,20142,11003,15324,20930,0,0,0,0,0,1190,0,0,6576,407,356568
1582,0,0,0,0,0,849,2537,222,3510,570,1974,7414,9089,15189,1119,3429,2696,0,4734,5572,49128,1591,5629,3820,31195,0,0,74,3852,575,3662,1227,2582,961,10803,7123,12795,4398,4417,12269,5133,1738,22783,12167,18275,22778,0,0,0,0,0,400,0,0,7878,0,414826
2617,0,0,0,0,0,3435,4017,3689,5129,0,3572,13995,11820,13997,1169,4295,4342,1562,137059,5866,50369,194,8382,8956,36334,0,0,74,104552,1498,4735,3161,1839,2086,13927,11957,14955,5288,4383,10855,5618,1342,25013,9839,22404,23387,0,0,0,0,0,916,0,0,7970,407,408909
1582,0,0,0,0,0,2655,1824,4023,947,2178,1984,10182,10405,16536,3543,3897,3872,1527,3251,5514,49145,1140,9469,11426,27538,0,0,148,2582,1753,4212,6780,1429,2479,10594,9310,13023,2186,5938,13296,6624,1314,16556,12727,23068,14912,0,0,0,0,0,400,0,0,6964,0,345841
2900,0,0,0,0,0,1397,1973,2242,342,1102,912,13299,10101,16151,4625,6126,4534,1562,3224,3785,47632,1140,9187,9443,35030,0,0,0,3586,864,5265,2086,744,1825,10961,11246,13088,3969,4718,14477,5602,1912,19367,12697,20416,20373,0,0,0,0,0,1661,0,0,8572,407,394731
944,0,0,0,0,0,2607,1305,3639,3564,849,1451,9379,9499,19759,2064,3024,3450,2486,5545,3938,37960,2048,10572,8984,34204,0,0,74,3132,1439,3661,5250,2294,2482,14753,11808,11426,4310,6219,8753,4770,1912,20972,9755,21378,22712,0,0,0,0,0,400,0,0,8701,0,358950
3603,0,0,0,0,0,1323,3756,7002,4814,1686,2628,7414,9100,20051,4256,4195,4771,4111,9464,9627,48642,1021,5781,6964,36940,0,0,0,4722,2014,3459,13320,2620,2391,12229,10819,11411,2974,4635,17712,4369,1342,21900,15493,24568,21538,0,0,0,0,0,1748,0,0,10203,0,410757
2724,0,0,0,0,0,1549,1574,3738,4416,831,187,7930,8277,18016,531,135096,2186,3597,3294,3539,42824,2242,6838,8611,27123,0,0,74,104018,836,3843,1314,2846,2391,12974,10687,11981,4213,3918,10041,4897,1912,17809,10688,16185,17152,0,0,0,0,0,1000,0,0,8150,0,305683
1582,0,0,0,0,0,1196,1341,148,3763,2470,3452,12582,17109,16308,1250,5119,3681,1026,4182,5612,44298,2921,13137,12286,25385,0,0,74,3389,2101,3434,918,1488,1999,14375,11146,10788,2814,4793,10226,5228,1168,20411,10158,30212,19376,0,0,0,0,0,400,0,0,8900,0,326316
2147,0,0,0,0,0,2843,2828,2471,5464,3244,586,12413,11426,18083,3174,6229,7264,1150,7516,5793,52085,342,9720,9884,40630,0,0,74,3379,1927,4898,9922,2074,1136,15354,12639,16094,1441,6806,13817,7481,1429,24654,14135,27241,25291,0,0,0,0,0,674,0,0,9737,407,417532
544,0,0,0,0,0,2789,2652,4411,1517,74,1594,11943,9883,15960,982,3875,3404,3255,2723,2283,48232,644,6275,5659,32871,0,0,148,4182,2014,4145,1488,2058,1532,14021,10285,11340,2166,5693,10918,4999,831,23615,12401,17149,21788,0,0,0,0,0,200,0,0,7333,0,399924
4313,0,0,0,0,0,1973,2746,4272,6344,1672,194,11858,12515,17011,3631,3442,6063,575,4388,2807,47336,570,9169,10434,35565,0,0,74,2931,1150,3461,1488,2887,2474,16113,13184,15824,6014,5493,11528,5006,2395,22807,10488,23362,22306,0,0,0,0,0,1896,0,0,8818,407,396883
1014,0,0,0,0,0,1807,1078,5691,261,4120,3311,12603,13475,19035,2396,7014,137601,342,4959,7352,49062,2238,10967,10723,24727,0,0,74,104666,1840,4664,9197,1912,2332,10183,14566,14600,1917,5867,12232,4447,1912,19611,12650,26215,19555,0,0,0,0,0,400,0,0,6040,0,324250
4167,0,0,0,0,0,1943,1470,5178,4603,342,2432,12397,9923,17671,1313,4531,5731,836,5135,3729,53568,1591,6409,6673,43280,0,0,0,3079,87,5949,1710,1912,1820,18241,12354,17388,7147,7538,17504,7454,1227,25001,16745,16874,26614,0,0,0,0,0,2009,0,0,11179,0,500385
2946,0,0,0,0,0,1865,2937,6641,3149,1591,579,10630,10769,18319,2075,3382,4850,2447,7959,6145,51911,342,11076,8483,41312,0,0,74,2882,1498,3125,7110,3078,2391,16032,11007,14973,3959,7320,14060,5630,0,25772,13793,22918,25373,0,0,0,0,0,1306,0,0,8565,0,458404
1582,0,0,0,0,0,3368,2664,1615,2854,1102,718,8355,10609,17422,412,4282,2569,1791,3991,2938,47957,831,6363,7360,36412,0,0,74,2959,2073,5433,2656,1912,657,10631,12349,10855,2937,6066,17938,5412,2086,18513,16645,16058,17736,0,0,0,0,0,400,0,0,8525,0,392674
4345,0,0,0,0,0,1603,1427,757,4796,583,3041,10488,8391,19784,724,5785,4530,342,1678,3575,50878,1102,8679,6578,28946,0,0,74,3594,2014,5239,5329,3063,1488,10417,9437,11920,4385,5068,16402,4598,2086,18921,14742,14727,18721,0,0,0,0,0,1980,0,0,8348,407,405656
148,0,0,0,0,0,3084,2925,8758,4032,2470,834,8399,11026,15540,2086,3551,2951,765,4582,3623,47305,1591,8760,8240,33763,0,0,148,2956,2105,5658,1540,2090,2932,14719,15424,12492,2937,6360,13564,6593,1330,23367,11317,20437,25461,0,0,0,0,0,0,0,0,8316,0,383439
2723,0,0,0,0,0,2885,2498,4924,2048,2242,2094,8955,8472,12138,3138,5755,5544,765,4975,4114,53972,2094,10788,7777,30703,0,0,74,3358,1915,4824,1140,3242,1909,10230,18333,13743,2388,3514,13881,4129,1710,18678,15736,19849,20651,0,0,0,0,0,1693,0,0,8107,407,375089
2724,0,0,0,0,0,2457,4162,644,2847,2933,2608,8784,9323,14840,3330,3361,5625,1873,6447,6073,38651,2470,6545,7850,33895,0,0,74,2649,1340,4319,5498,2090,760,10085,16840,10433,3687,5525,10195,4798,570,20695,11955,19614,19877,0,0,0,0,0,1074,0,0,9124,0,336684
3906,0,0,0,0,0,4444,1976,1524,1482,912,138562,14332,13871,15758,2339,6444,5183,1601,4816,6710,54391,1327,10659,11709,34395,0,0,0,105344,3255,4715,1710,760,2090,15108,14631,15066,3044,6460,11362,4933,1520,25111,10957,24185,25064,0,0,0,0,0,1854,0,0,10150,407,436936
2724,0,0,0,0,0,2229,2439,6961,6136,2161,1994,12176,11883,14927,2313,4469,4225,2257,4907,3934,49462,1862,8519,7513,47894,0,0,74,3118,765,5642,5439,2137,1330,17112,20705,13394,3710,5846,14487,6232,1900,24744,15544,15981,24045,0,0,0,0,0,1000,0,0,10281,0,452878
4097,0,0,0,0,0,1604,3637,4648,7152,912,2242,10993,11737,14259,3077,4553,5858,1026,7361,7791,55893,1591,8410,9862,36178,0,0,74,2776,0,5552,2090,1915,1531,11943,20087,11220,4780,4393,12113,5747,2470,25342,12155,27442,25088,0,0,0,0,0,2002,0,0,10188,0,431838
2287,0,0,0,0,0,3480,2651,5815,792,3659,3313,12769,14048,17082,3997,6176,5105,917,4927,5741,67061,1102,9444,10205,36336,0,0,74,3368,765,7002,6690,1151,1330,15046,18471,18402,5505,8044,16983,8752,1520,27333,18332,22517,25362,0,0,0,0,0,871,0,0,8877,407,545738
222,0,0,0,0,0,2556,1904,5309,12591,3320,3392,9127,7984,18470,2892,3481,3116,1414,5555,9055,39909,2161,5959,6145,37136,0,0,148,3492,2105,3479,9938,2734,2112,13858,20112,11614,6023,5434,13939,4292,2660,18715,13013,24536,17929,0,0,0,0,0,0,0,0,7385,0,384744
340,0,0,0,0,0,2081,1961,2281,718,1347,2090,6909,7754,18005,3053,4333,5533,2102,5600,3224,45703,1714,8795,8080,35726,0,0,74,2924,1725,8387,6254,760,1900,11043,15267,9513,3273,5207,17562,4568,1520,16011,17481,18904,16858,0,0,0,0,0,0,0,0,7077,407,380689
2728,0,0,0,0,0,3113,1393,5510,1517,1021,0,10309,9471,16154,1821,3112,2515,0,3023,4553,51699,1478,9565,8412,25873,0,0,74,2536,1725,4170,1330,1140,2302,8943,13350,11605,4144,5681,14428,5892,2660,18793,14031,16499,20706,0,0,0,0,0,1000,0,0,6557,0,365833
4231,0,0,0,0,0,2744,3584,1028,4013,1672,2238,13278,14282,14380,3533,6531,5066,1026,6719,5935,48523,136161,12439,10963,29400,0,0,74,104632,2105,4465,1330,1722,2470,13671,18821,15679,1904,4210,12974,4843,3230,22347,13027,25382,22138,0,0,0,0,0,2061,0,0,8553,407,363323
2747,0,0,0,0,0,3244,2994,5664,6548,2743,2921,9034,8484,16412,2391,5174,6631,1682,6952,6927,69713,2122,8971,9274,21750,0,0,0,3195,1340,5131,5795,585,3622,13302,18333,12868,3804,6436,14549,5155,2660,24384,14142,25368,23868,0,0,0,0,0,1074,0,0,9330,0,397003
3973,0,0,0,0,0,1764,2028,718,3927,2432,3002,15771,12084,13933,1730,4425,4619,2176,4961,4706,50161,2087,8402,7445,38333,0,0,74,3083,765,3691,1330,2675,1911,13113,16272,14738,4642,6628,12023,7185,760,25602,12746,18207,25902,0,0,0,0,0,1970,0,0,7943,0,446565
2029,0,0,0,0,0,3840,2404,10148,5867,1569,2552,12026,12893,17316,2632,5354,5053,2257,6193,5580,55905,2808,8920,10750,42567,0,0,74,2885,2490,5384,7196,1913,3252,16547,24320,13185,6283,7946,15307,7182,1520,24552,17457,20549,27021,0,0,0,0,0,600,0,0,9363,0,465261
148,0,0,0,0,0,2597,3607,1478,3611,1140,3002,11359,11167,17067,2312,4244,5398,1601,7201,5038,53158,2921,8530,8338,38645,0,0,148,3365,1150,4677,2660,2660,0,13202,19578,14729,3257,4659,13097,5296,2660,24308,14578,20223,23567,0,0,0,0,0,0,0,0,8096,0,409919
340,0,0,0,0,0,3827,2758,2281,2882,1900,1974,11995,14639,11316,2812,5709,6554,2105,4408,4939,58539,912,11450,12161,31605,0,0,74,3481,575,4186,0,1520,2470,16007,18621,16014,2875,6125,10734,6525,1330,23192,12598,22098,22186,0,0,0,0,0,0,0,0,8755,407,423957
2798,0,0,0,0,0,1994,2174,792,12215,1214,1140,11030,13647,13563,1706,4799,3636,1534,3099,2785,57558,1594,7142,7152,33049,0,0,148,2804,1340,4268,1140,2486,2480,10885,18598,13991,6271,6192,14926,3862,760,25433,13529,13938,25857,0,0,0,0,0,1074,0,0,8591,0,468907
4297,0,0,0,0,0,2895,3251,2094,5857,2268,2291,13460,9999,17907,2495,5603,6228,1915,11261,5733,67365,194,11776,11350,32469,0,0,0,4119,1915,4604,13105,2106,1900,15183,19092,13504,5797,8108,17519,5109,2090,21084,18197,24936,21490,0,0,0,0,0,1770,0,0,8516,407,481317
2895,0,0,0,0,0,3444,2545,4152,5740,1021,2161,12164,10416,14976,2271,4634,4839,2447,7067,4570,53789,1362,8486,8123,31881,0,0,0,3576,1340,3438,4306,1330,2911,10062,19190,14021,4916,5956,13936,6348,1330,19062,14635,18170,21971,0,0,0,0,0,1116,0,0,7875,0,405546
4068,0,0,0,0,0,1647,3355,5025,5865,2064,1302,11185,11229,15634,4247,5563,6281,2751,4029,5642,47408,757,11713,10489,42266,0,0,148,3048,3255,5779,6422,1918,2090,12119,19089,9291,4447,7208,13211,6450,1330,21951,15828,19869,23007,0,0,0,0,0,2135,0,0,9234,0,410876
2029,0,0,0,0,0,1991,2187,4248,5495,831,1591,14086,12896,13677,1866,5111,5192,1107,4147,4843,63759,2242,10153,10880,31421,0,0,74,2804,765,4234,1900,1166,3446,15193,17196,17999,3338,7132,15423,6245,1900,24053,15429,25172,26277,0,0,0,0,0,674,0,0,8087,0,454066
2391,0,0,0,0,0,3400,3427,4753,10373,2242,2823,12490,12465,17078,2107,4150,7374,261,8167,7057,51596,1327,9371,9402,43605,0,0,148,2663,1340,5076,5480,2481,2480,13632,19735,12866,6268,6108,13344,6524,1900,26431,13728,24916,27615,0,0,0,0,0,1380,0,0,8946,0,430416
266,0,0,0,0,0,4587,2953,6402,2882,2470,1591,11469,9535,15903,2281,4382,3582,3597,4243,4156,53194,912,8271,7703,31677,0,0,74,3587,2490,6659,1330,570,760,10764,19041,13234,2964,4806,15927,4831,760,21223,13470,14795,21274,0,0,0,0,0,0,0,0,7689,407,388124
2821,0,0,0,0,0,1932,3543,4827,5175,2660,194,13267,13761,15042,3209,5844,6203,1150,5924,4986,51702,2161,9878,9283,36323,0,0,148,3298,1915,5019,1900,3068,3480,14176,19448,17712,4577,7081,10236,5058,1900,25438,11366,24915,24978,0,0,0,0,0,1000,0,0,8435,0,390030
4707,0,0,0,0,0,4794,4674,381,2242,1598,1330,9233,12743,13242,1294,4740,6165,1340,5358,3422,43129,2284,12089,13305,30837,0,0,0,3136,2680,4267,760,2090,1140,14479,18285,12375,3773,4365,13147,4928,2090,21107,10956,24362,19634,0,0,0,0,0,2209,0,0,9236,407,381352
7072,0,0,0,0,0,135174,2607,8395,1873,1401,1900,12164,10539,16169,1821,4560,4740,723,4197,4884,47115,1974,8426,9045,27417,0,0,0,103879,3830,4152,760,1727,2862,11976,18904,15730,4108,3530,9923,4679,2660,22402,11681,16399,20117,0,0,0,0,0,3824,0,0,8310,0,357852
4316,0,0,0,0,0,4053,4189,2854,9615,2222,3203,12323,11556,15786,4079,6618,5378,1411,4352,5679,55379,2281,11355,10246,37993,0,0,74,3492,575,3752,10078,2485,1140,15834,22046,11340,5555,6703,16788,5647,1330,24499,15410,18838,22830,0,0,0,0,0,2022,0,0,7785,407,462565
1656,0,0,0,0,0,1968,2503,10122,2164,3508,1793,10692,11201,15131,5569,4872,3227,1492,7737,8251,46999,2048,9808,10566,32963,0,0,74,2765,2105,4079,5975,1913,1722,12109,21424,11312,3372,4654,15722,4073,1900,18249,14264,23941,20255,0,0,0,0,0,400,0,0,9053,0,374738
2753,0,0,0,0,0,1969,2917,4687,6102,1672,1482,9855,8723,15382,3294,6261,4887,2556,6191,5345,52259,1517,11247,12480,43949,0,0,148,2748,1915,4169,5357,1520,1354,12344,18671,9898,4510,6091,16636,5491,2470,22627,16750,27474,22710,0,0,0,0,0,1683,0,0,9094,0,449697
340,0,0,0,0,0,4096,2322,7494,982,3656,1994,8473,9875,17703,3764,4867,7026,3022,7689,6923,66656,2048,6043,9957,34514,0,0,74,3026,1915,7462,10599,1536,1531,13176,19395,11520,3704,6611,17553,7522,1520,24851,16562,15185,26624,0,0,0,0,0,0,0,0,10933,407,497991
2374,0,0,0,0,0,1857,2650,2122,5578,2561,2432,10458,8933,15800,3101,7112,4473,1411,6309,7845,52018,1021,8867,8178,41639,0,0,74,5357,2680,5074,6659,1312,3051,11402,18113,14158,1515,5331,13189,5599,3230,20811,14454,20823,22713,0,0,0,0,0,916,0,0,7736,0,384100
2147,0,0,0,0,0,2943,2311,1141,2048,1900,1330,11221,11238,17222,381,5047,3766,2680,3461,2981,59565,2854,9085,9142,32086,0,0,0,2804,2105,6671,760,2090,2660,10580,14791,14178,1921,4328,14500,5346,1900,23952,14548,20042,22425,0,0,0,0,0,600,0,0,8302,407,433129
2425,0,0,0,0,0,1865,2897,5471,4548,2161,1140,10708,13406,12565,2374,4406,3180,1915,6085,4745,49757,1478,10736,10280,29981,0,0,74,3174,575,4790,2090,1330,0,12525,18673,13980,4052,6374,9545,5235,1330,25524,9516,23124,25637,0,0,0,0,0,800,0,0,9019,0,371324
4678,0,0,0,0,0,3559,2419,1788,908,2242,3770,10259,10920,14063,2393,5423,4103,3706,6786,5938,37324,2094,9513,9764,33778,0,0,74,2839,1915,4134,5882,0,1330,15127,17638,10361,2328,3897,8328,3557,1330,21662,8760,20193,19556,0,0,0,0,0,2251,0,0,7988,407,332913
222,0,0,0,0,0,1363,2254,5667,7769,1591,2161,10521,9711,19525,1150,3188,5229,1492,1517,2828,52372,982,9153,7696,35703,0,0,74,3530,1915,4197,3743,3258,3633,15743,16487,13380,4157,8069,12775,9021,1330,22362,13356,16636,24891,0,0,0,0,0,0,0,0,9903,0,395064
3671,0,0,0,0,0,3293,2094,6677,1334,1482,2432,9312,9186,12570,3060,5098,4492,1026,6090,5795,39384,1517,8773,7513,40737,0,0,148,3164,1530,3699,760,1140,2090,11628,19387,11572,4945,4096,12249,3503,1900,19579,11385,20467,18276,0,0,0,0,0,1938,0,0,7838,0,383644
74,0,0,0,0,0,2767,1691,2277,1974,1591,2161,11308,11205,12133,3865,4864,6523,1872,4435,5794,62631,1668,9676,10290,37731,0,0,74,2525,1340,4149,0,1520,2090,16595,16480,12085,5946,4854,15033,6547,570,24128,17051,20551,24364,0,0,0,0,0,0,0,0,9828,0,502530
2448,0,0,0,0,0,3162,2788,8821,5100,595,1492,10791,12633,15618,5428,6237,5215,2176,2337,4669,51131,1591,9492,9380,44338,0,0,74,3302,1915,4703,7970,2472,3695,13274,20964,12486,6124,5341,17211,4889,760,24235,18648,18090,23601,0,0,0,0,0,916,0,0,8708,0,476435
2147,0,0,0,0,0,2753,3654,5561,6631,2483,1033,8081,8847,16185,2384,6699,5293,1534,7438,5492,47059,1672,7747,9277,30912,0,0,74,3583,2105,2483,7595,1912,1531,11590,20189,12403,5750,5432,14771,5933,1140,19825,14623,19113,18316,0,0,0,0,0,674,0,0,7354,407,374739
2351,0,0,0,0,0,3049,1335,2949,2991,1900,2087,12068,8787,16269,3657,4521,5106,1340,6648,8162,53016,74,8694,9219,23414,0,0,0,2617,1915,6472,6078,1330,1532,13759,17243,11284,2246,3968,12346,3897,1330,18921,13861,23829,19297,0,0,0,0,0,800,0,0,7834,0,348395
4497,0,0,0,0,0,1984,1546,8333,1668,342,1760,12304,15394,12616,3454,4798,5016,765,6698,8201,56625,194,11365,10002,29445,0,0,74,2543,1340,3776,6646,1900,1150,11573,13483,10331,2890,4553,17533,5443,0,20119,15605,24980,20746,0,0,0,0,0,2096,0,0,9064,407,377258
222,0,0,0,0,0,3252,6490,834,5412,2921,2921,10356,12009,12710,3814,4096,4829,2257,7290,5101,53387,1974,9937,14112,31510,0,0,74,4214,0,4231,2660,570,1140,16836,20583,18179,3029,5919,12701,5573,1330,24678,12904,24471,25850,0,0,0,0,0,0,0,0,9797,0,389949
4002,0,0,0,0,0,2480,1393,1334,10522,2242,3002,10152,13798,15987,1327,4810,4681,1411,3612,3854,55846,1141,8124,7795,37139,0,0,148,2826,2490,6469,2660,3866,1363,13636,18335,15244,3903,5787,12548,5148,2660,25589,11339,15758,23952,0,0,0,0,0,2328,0,0,9404,0,401189
1881,0,0,0,0,0,3446,2537,2087,644,2745,2351,11647,10303,15820,2314,6814,5263,342,5501,4713,51912,1478,9118,10049,38028,0,0,74,2451,2680,4859,6416,0,1330,16026,17101,11995,4653,5696,12476,5430,1900,22450,14566,18391,21625,0,0,0,0,0,674,0,0,8065,0,460599
4623,0,0,0,0,0,1889,2170,10014,5547,1482,5883,13407,10804,11597,2521,4312,5496,836,3182,4119,56809,947,10403,9219,30828,0,0,74,4285,575,3769,4777,1739,2683,10989,17978,12332,4800,5376,13305,6651,1330,24183,13632,23333,23304,0,0,0,0,0,2296,0,0,10057,0,421688
2147,0,0,0,0,0,4352,3553,5956,982,1914,982,9626,16071,12363,6657,5476,5823,2257,7670,7626,55341,1672,9000,11090,43563,0,0,74,4993,575,3805,5065,2660,1188,16748,18169,12505,3491,6584,18251,4774,760,24739,15149,26274,24530,0,0,0,0,0,600,0,0,9715,481,486225
2374,0,0,0,0,0,1932,4013,10484,5370,1520,764,12504,14859,16176,2317,5727,4844,2680,5532,4823,56406,1401,10991,11436,45086,0,0,0,3577,2680,5851,2090,1154,1531,10667,23522,13437,4913,6822,17274,7786,3420,22757,18235,23147,21886,0,0,0,0,0,800,0,0,9987,0,447045
