index,172.20.1.203,172.20.2.221,172.20.1.202,172.20.2.233,172.20.1.213,172.20.2.231,172.20.1.214,172.20.1.204,172.20.1.205,172.20.2.222,172.20.1.217,172.20.1.216,172.20.2.236,172.20.2.232,172.20.1.206,172.20.2.223,172.20.2.237,172.20.1.218,172.20.2.234,172.20.1.222,172.20.2.224,172.20.1.207,172.20.2.238,172.20.1.221,172.20.1.220,172.20.2.235,172.20.1.208,172.20.1.209,172.20.2.229,172.20.2.225,172.20.2.239,172.20.1.219,172.20.2.230,172.20.1.212,label,target
2276,10867,14531,14944,18282,25199,20345,31340,22241,18473,25104,38744,37450,41207,43531,11420,10732,135683,189657,27537,72400,10534,142691,66680,61199,61611,70097,50692,46615,51050,50304,35889,9186,18760,14661,0,
2277,14346,16122,17108,19549,25136,19533,21127,16700,14175,12536,27424,167166,49479,45723,6934,8356,128770,337778,24680,86316,9355,10069,79722,57862,60435,74947,55467,44213,56316,52320,41377,7972,13103,6865,0,
2278,11408,17601,14640,21749,25392,23742,21616,18416,25680,19346,33338,39915,49364,48415,9790,7449,101945,200484,21463,109843,8773,10368,80711,44040,44884,82570,181490,44576,51909,52717,34884,9533,15138,13799,0,
2279,16077,13977,14966,13895,24256,18946,24835,10602,10432,19901,24401,23368,40656,38930,8836,7030,123534,155097,25625,82679,7437,9024,66919,58722,59074,60200,47229,49523,42709,48674,35279,8500,12695,10359,0,
2280,11480,17020,11159,19573,22850,16233,21872,21542,16577,24792,38264,37511,37719,43866,10963,11123,123672,167303,23230,87314,8784,7413,74201,51508,46871,73694,47019,43071,51201,46593,33948,6902,14175,15575,0,
2281,14003,18193,13164,19370,23943,18309,29654,19804,26062,25467,30331,27948,48779,50928,10975,6465,120127,178074,27008,92234,7824,10790,69513,60087,62173,69420,48293,45396,55408,53489,35594,8394,15103,18149,0,
2282,16147,14039,14182,19517,22560,19765,21806,10763,14290,14610,36744,37080,38156,38199,8777,7030,110145,167916,31425,78174,10841,6011,71159,53260,51117,70603,52823,44750,48476,50982,30966,8810,10121,11158,0,
2283,17031,16360,15601,15060,31075,16665,29491,21613,20532,24165,35790,34997,43565,45617,9218,9599,127145,148629,43212,102824,7841,11031,61721,63406,64031,63586,47187,46729,45531,50843,37995,8161,15535,12744,0,
2284,13960,14248,16079,16891,24644,21336,24843,23521,20078,14502,173515,38105,39066,36273,9737,11064,122116,154956,44512,77021,11142,10513,64891,51656,55124,66078,44492,41238,47390,47812,37509,8351,11862,9396,0,
2285,19197,15691,12360,20729,27880,19341,25029,24960,23233,32604,34985,37449,52745,51409,12253,12610,117026,170683,44867,118013,8002,8695,75392,59049,63533,75328,49662,54190,50056,46583,38316,8497,16037,14309,0,
2286,148816,18544,19411,19843,29212,20227,21880,21149,17770,12340,30889,36755,44528,42514,8349,8859,113285,200187,42047,99372,8393,8093,84908,58560,60664,83030,52810,53680,51414,65480,36892,7824,14700,10968,0,
2287,13907,18931,19857,14007,27754,20843,27217,26047,20118,27028,38350,38860,42972,48518,13130,7018,136054,183860,36037,69851,11256,7200,70754,55052,59793,66385,48619,49749,51721,46258,36076,10107,13425,12708,0,
2288,15659,15416,16090,23733,25838,20306,26627,10418,16672,15604,35065,30412,48580,46990,10330,3793,128714,190524,41866,106068,5915,10688,78755,64725,69285,78685,60837,51095,55349,56309,39707,9714,14441,11417,0,
2289,15293,18440,14823,20688,23247,20443,25091,19184,22158,20179,39085,34406,47900,42721,10690,8417,117447,191208,35345,98580,8838,7216,72363,191183,53990,76963,48657,47303,54149,50235,35626,6680,17704,10434,0,
2290,18675,19215,12043,18959,25456,22688,26268,12799,15818,13522,31993,33794,47307,46379,9997,9290,108821,191667,43067,100351,10901,10466,80161,61605,58917,77674,49957,48706,57184,60028,40255,8658,17719,15452,0,
2291,13282,19094,14186,20972,23148,21935,30159,24102,10278,32019,43114,38713,46584,48028,8147,6694,125128,173658,49559,112910,9347,7686,77575,60490,62193,74360,52069,44903,58214,50666,37823,5386,14050,13303,0,
2292,10293,19957,16394,24658,26870,19409,24085,24950,19346,15903,31576,32813,46067,52353,7290,8381,119588,188898,37048,104247,8011,10223,76118,62880,63183,74673,55559,46534,59362,53914,38349,8805,17585,16591,0,
2293,16688,18335,13934,17808,21649,20301,23001,16202,14900,22478,32087,28898,38542,42030,10294,10315,98719,176454,40153,91384,11244,8118,69692,53496,49897,69217,47777,40748,47363,49218,32133,7096,16058,10790,0,
2294,12520,15885,13247,20442,23921,18517,25718,20015,19014,15076,38186,36304,41381,45855,9741,10475,121679,175061,37919,87093,8217,7831,70057,60462,55867,72408,45894,45825,46721,52483,34575,7592,12971,13230,0,
2295,15789,16001,148992,20258,22844,23428,27894,11143,17032,20261,29819,33132,44193,41849,11141,8563,123979,189411,40357,102613,9331,12119,80127,63771,196010,79246,53989,57908,56946,52802,42374,141569,16580,10717,0,
2296,17041,16792,14049,21042,159929,22439,29047,28425,23113,17330,43165,41450,48434,49933,7110,10274,129108,189275,36789,97395,11567,9652,81068,60203,67547,73866,52486,190583,49542,54160,41807,8996,19806,16111,0,
2297,14030,16466,17416,19551,26310,20285,24196,17951,22072,26618,34860,37756,40405,40160,12156,10502,103302,176214,53788,85250,5595,12365,70130,57849,55632,72121,56046,52422,43320,50115,35625,8918,14146,14348,0,
2298,16426,16689,14902,20036,23151,21905,163595,24914,17800,22372,41133,43512,47125,50611,10681,9739,103882,168797,71644,111758,6888,11591,76775,59848,58836,79432,48642,52493,58939,54582,39901,7141,19884,12525,0,
2299,18456,18949,16391,22682,29766,19726,24986,23404,24665,15747,37265,39772,49964,42657,11041,11452,125291,177232,59070,82020,4974,11141,69131,67339,69867,67936,54243,49616,53246,50790,34813,6526,14426,148389,0,
2300,14226,17650,14884,20342,26344,17351,30042,17098,155663,23278,37474,39271,37424,37015,12828,7639,108849,166603,59970,219471,8783,6964,75461,63809,63181,75697,51326,61640,53177,48383,36678,7285,14886,15503,0,
2301,18836,18802,22267,18033,32177,17822,26865,22175,25988,30343,37657,36062,46618,50976,10121,9760,128051,168375,56082,97890,8200,9672,67882,67046,66961,70153,50971,52764,52741,51082,37297,8091,18776,16573,0,
2302,15215,14722,14773,20663,25867,20217,29517,23017,13906,14013,43557,41225,41165,42734,10380,8742,127727,174192,59555,93595,9769,8859,74165,65732,66105,73409,48078,53361,59238,64536,39728,7209,13302,16883,0,
2303,21357,18649,20130,19651,29375,20370,28902,26235,17116,17434,44244,173724,44932,46660,8300,11031,137226,162989,66992,99272,7673,9384,74219,70124,69322,74240,55589,60432,64249,54814,41505,9530,12841,14348,0,
2304,15511,15803,15595,21211,25197,19644,28013,20901,31662,16748,37706,43770,49264,50848,9340,10297,127121,319274,59050,94015,10923,8883,76996,72159,68437,74642,52626,58202,56933,60305,41838,4513,20529,13550,0,
2305,16388,18846,14213,22805,26081,24273,26137,18782,19504,15771,31883,36367,43737,42530,8967,6277,114675,187458,55225,95968,7437,6670,82991,63718,61663,80975,57317,51039,61735,56391,37816,10470,15455,14151,0,
2306,18526,15367,15743,18754,28016,22297,24209,22296,31788,33981,38957,39396,50155,53874,9618,9535,131377,185597,51995,98290,8210,148564,68611,63822,67194,67371,52125,52149,51901,46096,42905,6687,18165,15441,0,
2307,14829,14566,16377,20019,30137,17985,26181,21166,12399,14687,41896,36824,37488,34033,7532,8895,133228,164088,61621,80951,7061,13812,70439,70257,65352,74349,58928,56829,51611,54857,37136,10214,15442,14138,0,
2308,15990,12911,17823,18944,25640,20234,29258,27531,25737,24605,39236,39571,53632,50263,8887,8205,109242,170262,62533,92618,7897,9535,66791,61014,62142,67487,178871,56298,47614,53602,34829,9678,16279,18407,1,172.20.2.230
2309,14510,13853,14041,22583,22335,17002,20603,16316,17403,7980,30948,35824,30239,30673,6484,9292,104941,138799,52360,67250,6270,9108,71501,56831,54803,68180,48078,42750,57340,52897,31201,7475,9598,9926,1,172.20.2.230
2310,11453,16011,11514,19129,22818,19158,28193,27117,23211,28724,169517,35683,36176,40512,11269,9522,98431,104909,48183,94527,8635,12367,56707,56184,51669,57420,39766,41743,32682,38077,33623,8120,12826,18278,1,172.20.2.230
2311,22895,13704,25892,15503,32597,17317,28605,14611,8233,13283,48386,50140,31461,28810,6021,11617,129319,81851,109818,105956,6472,10154,54753,83725,79593,53616,50589,58744,51875,59296,36904,6642,12474,16019,0,
2312,16387,16834,21250,15940,30707,17229,27394,21240,29449,22179,51477,51847,41517,42223,11699,8050,123321,102093,101307,94908,8604,9954,48273,73097,72479,54329,51047,52235,44880,46990,36897,10107,12221,18173,0,
2313,154953,13924,20817,19738,28036,13352,29778,14506,11491,24724,40292,37238,38615,41893,10439,9702,114667,126606,100917,102172,11094,10582,67401,80368,79537,65668,56163,64201,59069,59313,38949,8616,18883,12706,0,
2314,21502,14473,25685,17104,33107,18222,31273,21617,24524,15606,55811,55130,37694,40514,12231,11675,120567,110015,119770,124131,8405,9825,60872,78817,76187,65798,55843,53896,55216,51559,40736,8802,15320,14558,0,
2315,15979,17241,17546,19263,34901,17698,29558,19256,20201,15599,46457,43003,40846,41734,9182,9736,115239,133314,106528,120662,9392,8317,69102,219813,90991,69770,60611,61653,57912,49349,40911,10368,18276,16543,0,
2316,22319,17038,21745,19250,27680,20908,28154,25614,30370,15761,49976,46702,38547,42594,9357,10563,137578,106694,108914,107451,11824,12081,65486,78931,84092,64780,49276,63242,53383,54484,39279,8616,18642,10793,0,
2317,18763,14871,16806,18727,26282,18777,27216,15217,15767,22002,45520,47267,45089,43144,11119,10489,100576,128341,106760,111249,9904,11909,63764,77381,75553,63503,54475,53043,55446,54165,41321,5575,12725,15444,0,
2318,19840,19211,24344,22286,34095,24438,37822,24251,25521,25643,52858,52040,40570,45988,6906,7815,130622,129187,114755,133259,12018,10283,77444,87691,84508,76476,67321,59864,60779,64305,43386,7521,16135,15116,0,
2319,19052,17035,20417,20339,35591,19692,30164,21199,31241,20880,58381,58131,44606,41119,7753,9078,126882,105966,146686,135277,10777,7731,68765,85748,90861,68667,60893,61682,59973,57929,47627,5499,17070,13889,0,
2320,23521,17559,19833,22271,33636,21475,35304,25296,18237,24098,53605,49558,41433,39985,11726,10491,124162,128557,130722,115038,7312,9785,67363,86989,90810,69338,66329,60926,60200,60032,44092,8204,17186,16866,0,
2321,22826,14742,18834,22374,37753,17478,35023,26538,20821,16676,52669,52321,42034,44640,10089,11493,131094,138216,137333,117642,10029,5201,72225,92696,227967,73504,72007,59853,57874,62448,48047,140977,17230,16234,0,
2322,18909,18126,20702,14320,33417,18153,31722,21123,16143,26133,50443,55142,37272,39967,11443,11470,134139,104484,109742,121711,8579,11854,60219,88473,83871,61482,62599,61941,56485,49575,40548,8500,14198,21204,0,
2323,21993,16447,22903,22575,36044,20236,34464,18033,27042,29977,53916,53480,44686,44653,13245,5335,118570,106393,145245,137313,10091,11214,69600,87643,84435,68324,57322,64290,58284,65168,45846,7715,18951,14572,0,
2324,20308,15311,152628,19508,165339,18842,31967,21082,12892,22010,52111,52231,36606,35317,6957,9698,120300,114648,117106,109824,9573,11588,63498,88403,87335,65035,62754,58550,55768,58535,37744,8580,12048,150118,0,
2325,20073,17032,18117,17580,33921,16091,31967,18413,28274,19374,51725,51409,41649,42379,8834,9716,117798,120801,118711,141581,10543,7804,67365,88851,87059,66485,57115,63654,58019,62672,44470,8422,17394,19759,0,
2326,26100,16081,18325,20982,30255,16328,31980,25368,10769,14284,51606,55672,42107,40626,11055,7458,144483,104400,134971,120978,10651,8358,65732,89822,93516,65262,63608,197070,55507,61826,43168,7099,12085,17442,0,
2327,20198,13589,20779,19386,33445,16414,33728,17405,21024,24222,53743,55688,38090,38400,147638,8170,133514,104070,127017,110087,10864,4200,60054,94840,94763,66677,61464,61072,56084,59435,43157,7782,16173,20719,0,
2328,20047,14116,17832,18467,31842,19134,165768,18695,24528,26163,49364,49321,38938,42948,11625,10175,107969,138413,124694,243252,6883,9977,69622,82972,83526,67907,59200,63947,55148,61591,40591,7402,16191,19914,0,
2329,18306,13446,18665,18094,26619,21889,34611,31925,26123,21050,55499,49574,44322,43330,10542,11075,125389,136825,112759,111223,11493,5022,67748,85765,84209,69155,67414,64986,51554,55263,39059,9421,14629,18601,0,
2330,21006,16792,20237,21179,29288,20326,32744,156786,25906,20343,51694,46541,41256,42681,9669,12820,122487,138833,124695,108592,9049,10043,75548,83621,82280,72708,63407,58785,56086,59475,41200,10050,16662,17331,0,
2331,20780,17661,20897,19814,36629,23662,34109,30036,159542,19909,50825,183216,51481,51696,8977,8618,115863,140183,133968,140209,11706,141886,77324,92029,88496,78131,64529,63942,63553,63927,47396,8468,15915,19004,0,
2332,22857,15575,22623,19628,30800,20147,30817,15633,22555,17323,49494,55370,32891,34507,9579,8559,117067,110872,119666,97845,6480,8138,60574,80291,78978,64348,56372,51697,59438,55367,34946,5882,11157,16220,0,
2333,21674,18417,20347,24379,34410,18794,34607,25581,16646,15573,48491,48291,44511,42593,9183,9716,121583,133210,122178,143734,11085,9783,75413,86200,90428,80479,64821,65510,64196,63420,45567,7852,13556,14909,0,
2334,17407,16895,20591,20842,35021,19889,33308,26296,18740,19837,51151,50518,41840,39934,6962,10695,119444,280048,108844,120777,8203,8824,77546,80123,85908,81565,66197,63690,56023,61859,44196,8429,16146,16622,0,
2335,20929,18262,20011,17887,33114,20052,30502,26353,18695,25667,51023,51418,42526,43347,10969,11249,114804,123419,134468,96335,5363,9706,64989,83799,88553,65868,68619,59341,50588,53229,38983,8704,15292,20615,0,
2336,17785,15804,19816,18156,30850,15715,30761,15244,27515,28150,49801,53533,38404,41320,9750,8387,129776,125855,116043,103644,7841,11014,63440,85683,86269,67499,61053,58129,50730,55555,43102,8162,16282,16144,0,
2337,17439,14498,20546,18425,32558,18596,36936,24983,26221,28848,58469,55209,43402,44140,11702,13333,128288,132525,126912,120338,13037,10087,70339,89192,86536,69132,64146,67862,59945,62595,43901,7099,16462,21074,0,
2338,22033,16672,22601,19731,32025,19607,32850,13439,16664,10138,49229,51807,42014,42335,5621,8068,132885,129361,115104,140840,7435,6905,77421,90705,89144,79976,64687,58040,64272,63717,43846,10322,14313,13010,0,
2339,21575,20103,21707,20106,35385,23401,29976,27379,31758,21974,193897,61886,47687,44387,6515,8225,132101,125649,132973,144646,7819,8468,72038,87713,86546,74895,66267,60081,63746,59622,43914,5734,18077,19767,0,
2340,21409,16145,21443,16096,31805,20627,32103,15209,18494,17979,45177,47174,40148,43836,7680,7038,116830,147287,130634,124563,7060,4003,74043,91153,90384,71702,64017,66315,59361,62480,47584,9805,16112,13510,0,
2341,20016,15433,16698,19864,35496,19130,38975,20867,24923,25360,57722,56730,44798,46611,7912,9923,125306,121949,139866,138545,10903,10619,73306,84010,92923,74762,64622,59450,61952,66334,46780,8306,20604,17677,0,
2342,22246,18767,22204,21307,31699,18924,33287,26350,23745,9840,51688,52729,43844,43522,9697,9939,120708,125252,130634,122202,12246,10582,72775,91852,90279,72108,57045,70705,57417,57177,42708,9565,12528,14114,0,
2343,158015,16762,16868,21785,32324,20012,29973,26864,20774,20787,48619,45068,45275,47245,9775,9347,110306,134874,118792,134726,8080,11011,69977,210377,77550,71684,54419,62570,63158,55759,41427,10632,18886,16747,0,
2344,17604,18824,17360,21721,28645,20013,29783,23491,24893,20673,50232,52390,36654,42974,8441,6858,110572,113125,135993,144758,9547,8887,73417,84276,81571,75860,65788,59600,58196,59219,45432,8539,15885,16237,0,
2345,23035,15875,17727,21032,31598,21740,31127,21933,16109,17413,51835,48564,50249,50593,8539,6467,104726,134520,147149,132964,8389,5827,73009,89109,94399,73588,62303,62590,55750,62472,47579,10825,15706,17900,0,
2346,13491,19849,14213,21595,25942,20806,29629,27392,20322,22965,42255,47951,38822,43627,5986,10659,113605,128330,106200,140555,8768,6958,79131,83770,80043,76399,61607,60844,58671,58997,42914,4059,15741,14338,0,
2347,17008,16706,19181,21123,28358,21462,30822,25959,20772,21746,47364,48405,55853,55634,6214,7579,127194,153555,131826,128364,8349,6742,81225,86471,82758,77932,62900,59545,61573,64360,47934,5836,17415,10354,0,
2348,19310,17260,18489,19685,31776,21392,30156,14675,23433,23639,63509,58224,45524,42980,10322,3636,126925,139257,123125,156559,9174,6879,81691,82945,86422,80427,63048,57993,60520,66748,46533,7138,15034,16830,0,
2349,24349,21654,21137,22998,33388,19206,33448,28233,21813,19007,55322,51635,53436,53429,10530,8864,135904,163420,134796,145240,12653,10271,83922,97840,94786,80831,74190,65106,68657,60854,48420,10354,13491,13946,0,
2350,20321,14751,20490,18366,29855,21456,29728,20414,22323,23260,55099,56837,47758,46603,10891,9684,128183,167901,114242,134606,10383,5324,79725,83991,212290,78175,62963,60852,58511,63074,47114,6526,17229,16861,0,
2351,19785,21603,17105,24400,32061,20936,32428,27507,18044,24855,46760,46992,45171,44949,11759,7859,114237,156082,126507,125964,7245,9242,84312,84899,84305,79513,62649,65167,63044,63471,45943,5885,17044,147458,0,
2352,21230,15858,18626,19805,30234,24047,28028,19882,24107,20601,40417,39548,54733,56734,7313,10698,109695,143735,90759,142297,7669,9135,76378,77349,74058,78515,64128,61514,51270,58885,41389,9756,14204,14200,0,
2353,18671,20683,150605,23293,31856,20084,31897,22609,26860,22742,55316,56639,44149,43826,9182,9544,129388,154760,120711,133709,11427,6390,85735,85116,86593,86462,69556,63818,59930,65285,43595,10136,14591,18481,0,
2354,18484,20966,16467,24195,163828,22527,36475,25076,24809,17492,47798,49345,46815,49691,9350,11533,110719,154470,106740,148029,7454,6459,83267,83575,86361,81154,57265,58880,61392,58748,43356,8277,14827,17116,0,
2355,21520,18077,19840,25305,29755,22034,164905,20386,26675,21214,50948,52580,50561,52707,7350,7437,120362,162705,130199,134312,8455,10019,81291,86030,83280,82210,60872,64669,61556,69598,49971,10558,16155,17441,0,
2356,21358,19287,21748,21621,35813,20004,34752,23227,20276,22226,58564,188730,46830,48483,11356,10706,138408,151171,132115,139011,6502,6614,80264,87194,88439,82351,65461,60701,64360,65678,45077,5618,16444,11077,0,
2357,24578,19395,22265,20781,32877,24889,34408,22820,31397,23928,51206,52058,49954,50445,10334,8522,122960,187729,120781,265828,9086,8586,89253,87397,89097,88838,66060,73818,70311,66270,47491,9559,19339,13659,0,
2358,19363,16730,15319,18619,35328,21716,32428,16778,25358,19940,46767,42395,41029,46853,11345,10902,115445,155774,99320,119806,8457,8783,79017,77874,77325,76696,71365,59651,60304,57831,44482,8049,14699,16592,0,
2359,18467,16336,20024,21656,34090,18051,30913,154626,21668,27382,47609,49492,47067,48040,11955,10548,103941,153981,130625,139585,9533,143214,80737,79035,78596,82006,57206,60887,56335,58743,44240,7215,16638,15300,0,
2360,20645,20210,20188,17245,36878,20311,36602,28291,154073,17582,55760,50664,47180,48679,9665,8202,127983,147998,119669,135417,8270,5671,78970,92953,91160,79180,73124,72003,69750,60268,49553,7588,16267,19462,0,
2361,19393,16595,19623,19918,30071,19834,29703,20028,18180,17650,49616,51943,42801,45402,8105,8201,119432,279267,102904,119570,9523,10020,71941,78021,75711,69044,56135,69086,51393,60132,40527,7975,14932,15474,0,
2362,18042,19155,18797,23545,36169,20070,31868,21796,11863,22914,51802,46804,45750,48419,7341,10101,120458,167819,117362,139934,8394,8652,81291,87127,88710,84702,66779,61915,65332,64588,47642,6902,15391,20260,1,172.20.2.223
2363,21715,19576,17185,18409,29616,21284,33093,30384,22567,29250,48103,55844,50923,49703,9764,5237,125656,145391,118762,135622,7693,9214,75804,81579,80932,80233,63147,56998,63283,62507,44078,10058,18315,11880,1,172.20.2.223
2364,22421,13447,22511,20489,35405,20573,31838,26004,25393,17992,48145,53995,51802,51177,6544,8014,131554,162972,113174,151712,7861,7043,86690,89220,87945,88741,70202,69974,66730,62689,47880,9235,19931,15906,1,172.20.2.223
2365,19571,19014,18829,20990,30850,19570,30874,23097,33490,14173,54368,48876,47338,43581,10274,8843,134311,143976,97534,142369,11314,6537,79400,82622,78274,82777,66569,69400,56314,62209,47270,9868,16838,16684,1,172.20.2.223
2366,22706,17422,22071,22246,33907,20625,34734,25577,13880,15942,50466,51336,50336,50104,8770,9735,140628,167950,117440,131556,8590,7652,83661,91016,85999,82182,203215,71960,62634,60031,46565,10705,17596,13271,0,
2367,21596,16702,18657,22638,35810,24044,34898,32013,19742,18154,192669,50270,51019,44691,10854,10494,137236,162855,125360,137610,8403,8124,83694,85021,87610,87120,66565,68071,66157,61624,47668,7933,14823,17976,0,
2368,154208,16162,19958,27264,36323,24869,32715,23069,27679,29516,48466,49559,51678,50820,7283,6687,132376,165024,129257,150934,10728,10556,82777,94175,93590,84420,72980,68803,71131,60723,47788,7022,19456,14631,0,
2369,21401,17351,19890,20603,34404,21710,35618,18978,18035,15762,57576,53945,43608,41865,9322,8589,136668,171042,109380,117056,9522,8177,81107,88801,88883,74915,69195,67574,65717,64695,48532,6491,15195,14007,0,
2370,21308,17564,18850,20795,30850,19847,36763,26544,25605,22604,53640,51830,49230,48149,10219,11107,129862,152256,129632,140652,10318,10443,79354,86378,85223,83552,69246,65388,67198,60895,45549,6571,18312,15513,0,
2371,18530,14998,19610,21922,33617,22723,32516,21509,12702,25741,49900,51302,45116,44081,7644,7823,138147,142384,106949,132643,8786,7868,75198,86265,91225,76901,65060,64364,60290,59531,47366,9900,15056,15438,0,
2372,19572,18245,21419,23170,32407,22029,32615,15286,34024,17574,51215,55089,52643,53013,9821,8446,143741,178707,121472,131103,6879,6017,83050,93180,91569,82117,65210,67293,67285,65937,46442,7289,18149,14500,0,
2373,21311,14916,19276,27195,38467,27630,35944,26618,34922,20466,59250,59416,50995,51214,10400,11910,147744,169926,137883,159046,7274,8838,92034,95748,98491,94765,74314,72711,77904,73740,50109,7898,18140,14787,0,
2374,20995,18711,20006,19914,34462,19660,36328,24238,22791,18119,55214,51843,44560,47150,9082,7838,135601,134572,118715,132974,11073,7939,75220,88788,85763,80453,64711,66196,59437,57429,43776,11385,17309,13668,0,
2375,17064,16761,20332,22723,36078,23953,33617,25847,24256,33048,54230,54751,50845,55547,9668,10502,125219,155579,130177,155710,6303,8834,85680,88398,92345,86145,63441,71580,59522,70693,49624,5241,20769,20910,0,
2376,23374,19484,19313,24927,35534,21546,33481,26215,28650,15417,58596,59250,50355,46293,10348,10454,147745,148053,137173,142868,9958,11405,79446,93819,96664,82905,64559,67054,76066,71784,47470,6909,15908,14907,0,
2377,21447,16174,19569,17891,35490,19572,33973,18739,23677,24877,61237,57266,48045,52219,10073,8560,142556,161097,123207,123452,8218,9424,76936,89058,93284,71742,71486,64410,61418,59972,47919,139106,13391,19109,0,
2378,19931,24980,27614,22790,33547,23353,35861,20194,19890,18770,55057,53169,46780,51216,8836,8995,152657,164620,111913,150924,10532,10088,90607,94589,229171,91558,72846,201680,70395,74507,52185,7824,17474,15664,0,
2379,22331,20208,20135,22599,35147,22515,35719,30879,21068,33804,59093,58680,51810,52957,7308,10363,141922,150596,133388,132818,10408,9074,77780,95168,95648,79513,65664,69558,64510,58392,47079,6948,19197,156571,0,
2380,20430,15692,19680,24259,30294,24395,34441,24420,28904,20511,43767,48250,45082,43679,7798,8985,134000,152590,116637,140325,9173,9014,84978,89910,92824,91018,61742,63046,69586,67057,48738,10589,17193,13775,0,
2381,17602,18714,21714,21138,35641,22374,32642,28200,29347,21311,54489,57174,46542,44766,139686,13555,122395,151122,133298,138242,8791,7159,83545,90027,87773,80119,72466,68154,62773,65015,46179,7971,18742,24296,0,
2382,21378,19339,15530,24511,31549,19670,32090,17399,12388,22484,45292,46660,41821,47085,10160,5158,131253,141547,114684,141964,5342,7686,79790,90086,89071,78441,62133,65754,66226,57031,45669,8050,13072,17105,0,
2383,19987,14460,153262,21434,31773,22755,34791,24609,27533,23586,52398,58598,51405,49227,12558,12092,117184,149749,114800,142055,10132,10084,77365,77347,80193,83278,61374,65659,59670,60401,43176,7634,19832,18118,0,
2384,20675,18423,21993,21020,31064,19979,29884,18351,35693,29301,54669,54799,49408,49132,9544,7993,145270,150822,112261,148568,9936,10440,81713,90603,93006,81553,68308,65050,70427,65765,47099,5807,17494,18492,0,
2385,21175,19125,20996,20625,34314,21428,32826,18399,30010,22192,55498,53779,51386,53401,9849,7611,114092,175735,120517,148597,12253,9029,84509,79713,80242,83660,59960,61422,62439,62199,47775,12448,15589,15506,0,
2386,15181,19004,21043,19761,28021,21794,28342,163900,162068,24569,45815,44429,54824,53421,10676,6513,112112,146882,117829,148440,9357,6273,83527,81552,81110,87127,63599,60296,61198,63910,47459,6451,15937,20563,0,
2387,19160,19641,23309,23796,33218,18880,31379,17075,16438,22703,51701,48935,48776,48527,8267,8387,123085,179103,124586,132637,9912,13660,82426,86458,84000,81640,60969,69428,62397,67914,43596,10104,16809,13511,0,
2388,19961,16217,19615,19364,38350,20419,30987,26568,19849,28382,51428,53797,54548,51110,11940,7845,122392,146181,116404,276008,9585,12791,78885,85622,85863,80182,64386,62839,63067,60864,41336,11087,17534,19260,0,
2389,22196,19481,20058,22551,35477,21632,35552,20880,26708,28145,52661,59111,43480,46963,10175,11658,127146,166894,128749,146135,6513,10199,86331,95251,97210,88970,69680,75132,70019,63907,49702,8277,19352,16767,0,
2390,22988,19324,21343,23387,30627,23331,32120,25394,31144,26555,55334,57170,50800,49210,10476,9909,136624,287202,125372,135474,10995,8355,75537,86046,82531,71904,60530,69345,61489,62067,42300,9945,12810,20547,0,
2391,20551,17692,22688,21275,34334,20521,36721,23707,23705,14216,57869,50110,47181,44109,8064,8203,121580,162531,132775,141113,7827,9112,89468,89656,94224,93226,69676,71132,71058,69841,43271,8806,19774,11965,0,
2392,20306,16150,22952,21613,29568,24203,34073,31778,22510,15356,51012,49533,53220,52009,10530,10096,109344,149337,116720,153564,10509,8373,84011,81732,83665,78667,61293,69704,55357,63179,42456,6870,17455,12830,0,
2393,21374,16258,19732,19294,31415,20880,30791,20815,22758,26157,44599,49768,49460,50132,9210,8971,111958,140392,114269,142395,8455,5904,73467,81940,82025,73626,61371,55649,54820,62323,44168,9038,17484,17784,0,
2394,153540,16157,23679,18410,37645,23150,33868,25016,24808,21319,51726,55706,44063,41951,8818,10385,132883,132277,128389,112676,9737,9497,71682,90104,94983,74241,70679,66226,58576,62274,47368,6906,17430,16567,0,
2395,15528,16178,20517,21745,33065,24156,29485,25661,25352,19329,49162,51615,51189,52580,10645,12359,125071,146123,118962,156727,10754,5756,81166,87190,88517,77135,201255,64969,60132,59440,45121,10107,16784,15731,0,
2396,20116,14414,20000,19323,30873,18839,32019,14876,11071,16312,49119,48097,34733,37713,11140,8562,121431,127897,103673,127484,6672,9771,74242,215273,82899,73507,60588,70699,57364,53514,39526,8806,13229,16370,0,
2397,18070,14614,23740,22434,30402,20361,30490,21907,24877,34553,189688,51442,49722,46611,12656,8932,137429,126436,108165,148521,10912,8265,75881,77989,78859,75022,60952,56962,59535,57859,45633,8992,18348,16755,0,
2398,17907,18599,19427,21396,35717,23694,36548,21700,19722,16415,51194,52924,40939,39825,10445,9318,139766,150218,127184,123595,11875,8284,85659,91916,92518,84557,69141,70899,62541,69680,46461,7475,16212,15616,0,
2399,19953,16237,20350,20198,28921,17330,31522,25547,34892,23414,47206,49900,50662,51526,10096,12256,105937,137205,127341,143535,9753,8868,72951,81337,84896,71532,62719,61985,58852,59710,43304,5956,16489,13252,0,
2400,19724,14885,17669,20554,36564,21099,32956,31168,27092,16698,56079,52690,39235,41333,9866,8430,128751,142662,128774,119893,7313,8743,77545,91090,87875,77570,62580,62508,61513,68352,48596,5928,14711,17465,0,
2401,21212,13763,20214,16822,31137,14701,32363,15676,21101,25808,46487,48221,39565,41517,9026,6079,125789,129723,109929,96627,9349,7998,66087,80867,83985,60672,54164,58188,63600,58164,40058,8390,12380,17580,0,
