index,172.20.2.197,172.20.1.184,172.20.1.185,172.20.2.205,172.20.1.193,172.20.2.204,172.20.1.194,172.20.2.198,172.20.1.186,172.20.1.187,172.20.2.206,172.20.2.207,172.20.1.195,172.20.1.196,172.20.1.188,172.20.2.199,172.20.2.211,172.20.1.197,172.20.1.198,172.20.2.210,172.20.2.208,172.20.1.189,172.20.2.200,172.20.2.209,172.20.1.200,172.20.2.214,172.20.1.201,172.20.1.191,172.20.2.202,172.20.1.190,172.20.2.201,172.20.1.199,172.20.2.213,172.20.1.192,172.20.2.203,label,target
1946,7212,19822,23217,18703,36725,17660,34870,19754,15889,9197,14428,14503,65352,66599,8270,10954,121151,61792,7778,92955,129989,11356,8588,24653,113190,24885,115303,64310,51636,66633,50862,42603,38174,18429,8543,0,
1947,9023,25527,22116,17660,34282,21205,33959,20346,15106,23902,21080,16926,63617,61357,7475,8511,110454,78714,8809,95063,120471,10730,8764,33303,108080,32001,102914,54658,51808,62784,53040,37471,39776,17524,13924,0,
1948,8690,28727,26392,18417,34894,19947,37613,11689,23155,19479,16340,19806,62150,61718,7472,5675,126760,71707,5009,92391,103791,7526,7991,33032,105853,31412,104533,62211,51244,61626,48313,170639,40057,14891,13112,0,
1949,11458,23965,22830,17602,32937,16582,34184,24784,25560,18556,18387,18523,62287,63663,6561,10443,120566,72442,8922,86397,119078,8980,9196,30603,106751,27329,243952,63699,40749,58536,44829,39710,36346,20550,11413,0,
1950,10221,22688,22829,15903,31080,17902,29370,13638,13401,16858,14565,15886,53483,51646,11829,10398,110019,66721,9415,92190,107424,9437,6676,33076,98866,30649,98417,59026,43656,58761,47228,32305,36956,13684,8676,0,
1951,9633,21192,21618,22767,28954,15998,33095,15918,15887,20334,17742,17415,62151,64506,9486,10926,112481,200182,7327,86135,119617,6842,5950,24464,93592,26476,88813,51664,45123,50379,47178,39820,36120,14583,15253,0,
1952,9622,26721,26348,19403,34501,16460,33317,8970,21500,13774,17976,16623,52373,53864,9165,7183,133786,60968,6670,78630,103938,10142,8261,29012,111599,29650,110681,65344,49756,64694,48504,38771,34033,15060,11881,0,
1953,7841,21677,21920,16839,39796,22004,37097,25348,18551,20319,16736,15508,72971,75783,8416,9428,119588,72850,7483,89887,130384,10863,6111,26119,103600,29684,101208,57443,43045,55522,42911,41873,36406,23905,10440,0,
1954,9296,27851,25519,18134,34566,20049,40174,14529,160298,23640,18262,14282,67983,65418,7477,8960,130513,56791,8204,96558,128520,9997,11061,31321,112948,30008,111200,58803,43345,69820,45997,41345,40611,17560,13256,0,
1955,8645,25029,161531,20301,35451,17534,33641,13738,15142,24239,18220,20069,64640,63091,8789,7799,126697,77457,7585,89528,119994,10252,8978,29363,105596,32470,105627,63662,46035,200669,45749,39066,41758,17145,10223,0,
1956,12159,23075,25151,21601,33225,21966,34816,9139,16347,20312,16146,16247,60713,60080,12002,7581,114311,70903,8165,81945,125183,11941,6683,27741,103188,32896,103870,61768,43265,59714,45666,43061,37898,18449,12298,0,
1957,8438,160369,23831,19710,33565,20253,40678,24850,21388,18406,19423,15807,72370,70567,7786,8823,117970,81398,8825,87808,140231,11569,9173,30993,102137,30457,106162,58330,45042,69317,44161,40857,39290,18584,11268,0,
1958,9413,21275,26854,16714,38291,22582,36094,16348,23428,15111,17034,21614,65217,63598,10132,7381,145452,74672,6410,84930,124465,8081,10912,33080,116917,31038,114329,67205,46450,77099,43727,45576,44279,17279,13887,0,
1959,10057,20057,19324,18362,33201,20492,35518,16993,22647,19841,16582,20305,56043,60080,141650,10837,103832,72526,6192,71753,118639,6154,5160,29643,95401,24566,92685,47568,39044,51772,44368,39705,36147,20537,10645,0,
1960,9038,28084,25353,20270,37816,20118,38507,15150,12525,21689,17221,17330,58503,58978,8468,9886,127633,78033,10554,75230,129035,6955,8201,30198,109158,29997,107261,62413,49888,67679,46976,43351,41936,151462,12912,0,
1961,11838,26741,27916,19441,167932,19267,176973,17447,25603,26668,19683,15786,66975,70238,9498,9733,123531,72255,8992,85790,148277,10159,10683,31109,111783,33886,120770,65591,47336,74144,48296,40193,39387,19495,15592,0,
1962,8375,24299,24410,22916,35676,17874,34781,15902,22170,23380,18307,18482,67975,62772,9129,7692,125897,70467,7025,83791,133670,7030,7124,33541,104380,31576,108392,63439,48300,70407,49676,40638,42731,21196,11172,0,
1963,9939,23651,23960,21390,36707,18960,38039,20189,18078,16369,14548,16175,61468,203987,7854,8282,117413,71091,11012,79494,134347,10329,9908,27346,244262,29552,111176,68539,48928,63002,49961,40616,41227,14644,11283,0,
1964,11371,20111,24753,22063,35221,15184,36221,14535,29867,148379,15192,16644,67276,70347,11778,8140,126779,62844,6758,80740,119709,8895,9973,29830,102224,28340,101130,61103,45437,58324,46603,39717,39490,21294,10503,0,
1965,10502,26975,31994,17847,35772,18482,35307,9754,14733,9567,16479,18405,60122,65851,9989,6676,126913,59867,5389,76814,157375,8461,6470,29253,117032,29417,119205,68698,47994,72655,50156,38801,37496,17962,12087,0,
1966,9610,23993,22162,25452,41687,21347,40385,24835,27300,31827,19805,16084,84732,78321,7515,11740,116089,82492,8918,118162,141373,139617,7658,35453,109050,36809,110298,62806,60020,59988,52608,46976,44976,21131,14420,0,
1967,8644,23801,24797,18108,37013,18786,40012,11834,16110,13759,14922,17096,57663,61043,10641,9718,99207,66345,8278,98326,130323,8209,8622,28969,116113,30711,116515,66503,50359,65817,50681,40743,42278,16131,9147,0,
1968,6889,25038,22652,18527,31858,18675,34285,14384,19551,19805,17539,15022,66198,66321,8422,10538,97321,71768,10132,93297,126119,7971,5742,30282,100589,26935,100422,57907,42895,59627,44832,39444,36166,19734,13014,0,
1969,11899,21819,23315,21591,36311,20385,39646,18250,20512,15683,15528,15490,198625,68444,9660,11719,116928,74562,6142,94724,143956,10040,8960,36900,119029,36072,114595,72263,49098,62698,50414,46769,43833,17581,12437,0,
1970,7488,26375,25675,18069,36144,18294,35941,13145,19472,15222,19533,19174,64838,66842,8555,7500,108565,78899,8471,98501,128717,7686,8229,30893,107099,32862,107942,70883,45941,60463,46776,39675,39285,16076,13066,0,
1971,7676,23835,24184,20065,38871,19379,38229,13701,14368,21636,14985,12543,67033,69823,9938,7729,116287,75202,7216,103054,124450,10065,6853,33037,118273,33080,116431,62949,52806,75254,53578,40188,42979,18355,13475,0,
1972,9812,26108,29319,24078,39712,23569,45825,19447,14614,22532,22416,18065,72025,68225,7843,7928,144230,70496,6782,108016,134066,6351,7625,32944,126557,33369,125343,70464,53869,72871,53087,44669,42153,20839,10419,0,
1973,10442,29683,25284,22410,36587,22839,38039,20625,23930,23402,14570,13742,73314,75592,6902,10628,137502,64260,7933,116505,142728,6525,11637,34539,120188,34469,117225,71612,49043,67728,48772,44273,40973,19451,14130,0,
1974,10913,22780,23830,21751,36906,20596,39527,21446,14716,25648,16056,16683,67848,64880,6013,8866,99761,67501,7212,100295,129936,11186,8222,23592,110148,26291,108102,64763,45174,63337,42397,174055,36317,18688,10548,0,
1975,10008,22139,28990,21331,39355,20197,39098,12420,12726,20336,15389,19446,61575,64516,8303,9589,117079,72306,7441,104540,129967,10735,8439,31778,115388,30711,116412,57067,50860,68047,51719,42732,40239,17112,10939,0,
1976,11714,21561,23165,24131,35436,19154,32701,22127,17876,22938,18239,18080,65529,66076,6901,10350,117938,82396,7521,104030,131062,8171,11444,35013,108605,34418,108398,62194,49431,59981,48329,41032,35948,19786,11125,0,
1977,10593,24961,26969,21524,36900,20018,35881,13791,24460,24679,21304,23474,64685,62607,7675,8703,131161,92999,10660,90095,125481,7340,10286,33783,118165,33590,114662,63279,50244,67737,54967,41042,42922,15133,12554,0,
1978,12312,23272,22370,22091,39393,22007,38803,23668,17605,24847,17383,17078,67554,67765,9505,14671,120136,94077,5579,98790,108291,8568,4793,37195,109404,35845,105066,60652,52883,63207,54181,41731,39196,20938,10761,0,
1979,12264,24545,24440,22136,36958,22960,38680,18685,21502,23635,23377,23086,64960,66605,9550,10741,126847,102350,7328,110362,132556,6264,8026,37472,118995,38796,122172,71324,55708,64050,48226,44270,45227,21680,10983,0,
1980,11106,26484,24818,20684,32975,21872,37840,19469,20951,15655,15241,16223,72784,74566,12761,9893,123443,82867,8609,104094,127228,9379,8473,34995,110918,33289,110619,65439,50495,70509,49172,42402,38940,20645,8654,0,
1981,10558,27536,26979,22444,37650,18094,40337,15711,17764,24948,23702,24110,63494,63394,14118,6910,127688,226030,8661,93628,135068,10173,6689,37913,120169,33704,124912,69194,54070,75744,51318,46680,44917,18719,11120,0,
1982,10129,29631,30495,18367,41519,18430,39386,24060,168484,18039,18766,16064,75906,77999,9894,7815,134458,86626,7859,120295,122676,11713,9528,33182,118149,33416,118167,67420,55127,202591,50809,43348,44164,21661,13606,0,
1983,11195,28106,28141,23613,36013,24244,41258,19365,21721,20557,21428,20986,69411,67077,9957,11072,122469,96612,9682,103296,132380,9817,4788,36482,119591,37696,118015,75150,58871,72355,51843,44900,46358,16363,14572,0,
1984,8223,26100,159499,25319,36942,17880,35329,17510,21795,26039,22138,18005,71531,71328,7106,10976,111779,92741,6188,96293,119727,10523,9164,33951,102892,39324,100764,194444,48508,57818,46703,40856,38891,17668,11421,1,172.20.2.198
1985,13287,161648,22382,27617,37446,25549,42592,5596,16635,34545,25449,27367,61718,61960,147345,12559,108899,95378,61217,107200,122928,9225,11091,44624,118367,38696,116202,65897,51249,71942,51136,47811,41425,154531,12255,1,172.20.2.198
1986,13113,26106,22201,24975,31476,19666,31087,2599,18570,18290,29734,33299,64627,65009,8773,9159,103179,108162,52664,88435,127446,7633,9551,42470,97914,44462,100405,63856,55488,64293,58428,39932,42021,17972,10835,1,172.20.2.198
1987,15012,27496,26213,26426,38761,27248,172204,22279,26583,31896,33220,33224,63219,60585,9597,11235,107599,135475,70186,84079,127860,9470,10481,62345,106969,63938,108658,69025,61779,66584,61925,50085,52160,17924,27959,1,172.20.2.198
1988,16339,21030,23996,28700,35045,28711,37758,10198,22669,19310,29926,35785,53329,59590,9120,10181,95594,143714,56232,91600,113496,7634,8024,57068,96583,58362,98385,66633,58418,62936,58082,41900,42268,13146,11884,0,
1989,12635,24233,22663,26995,174416,25853,39145,30187,14463,28813,35534,31064,61996,62452,10517,8212,104680,147745,52804,81681,115463,8856,9728,55367,105797,56014,103399,72848,51743,62150,60526,46579,45236,21492,15704,0,
1990,15339,23611,22588,23254,36370,24518,34520,20013,16832,20109,26962,32440,55019,188768,9751,10542,112784,135722,50968,81951,106170,10509,9353,55184,97020,54998,99994,67809,55437,60127,58406,41576,43091,15492,16038,0,
1991,13131,20096,21877,25048,35503,27174,37525,29476,27989,160083,35970,35238,60197,56834,8072,9256,105576,140613,51308,76846,107209,8419,10971,57491,98259,54451,91226,66062,60275,68036,50707,45669,41556,19722,14011,0,
1992,16195,22338,22455,29158,37048,28132,37028,13459,26960,14017,33381,35599,46927,53023,5618,8742,99263,153657,48631,89036,117019,141016,6521,61710,108281,60022,110445,69749,63053,69793,59827,48614,48997,16216,14896,0,
1993,11402,23715,22071,28069,34072,26845,30207,15798,16314,27570,32687,34994,65023,61857,7088,11914,92219,139218,50717,89372,114030,10149,8052,52978,90408,55413,94362,62306,50655,72603,51683,43265,43627,15781,16443,0,
1994,11266,19354,25554,27201,37513,23816,36931,18572,25558,22982,35459,36205,61170,61595,12208,11550,101391,136842,61123,91796,124461,8289,7080,59843,101324,63247,102083,66797,59161,67024,54866,50724,47316,17946,15989,0,
1995,11859,27632,22598,25380,35374,24760,38595,14264,21531,11254,30748,25142,62021,59261,4252,9788,105879,128140,40876,96009,120357,9971,7636,49947,110238,50099,105831,64803,57137,70527,60240,44617,48455,20957,14711,0,
1996,12842,24697,24854,25904,36371,23183,38178,29783,18137,21411,31632,26769,69600,68775,8480,8654,109488,115390,53311,95393,120844,10156,7861,48609,101536,50077,105119,67256,48281,66643,56101,44641,42331,17851,14310,0,
1997,17180,23197,22988,25854,34817,32279,37095,13256,18233,18296,29590,29856,59401,60994,9453,6735,128794,130415,58367,73724,109502,9239,10566,59711,103884,59562,104939,67948,65744,68455,61756,46316,44051,20348,13803,0,
1998,11007,23408,25496,28634,33848,23345,36501,16273,19688,17516,30629,30648,193897,57572,9073,5138,119688,127865,42528,93969,106274,11647,5918,55507,108567,53404,106861,63348,59293,64652,59897,48989,45905,17308,12442,0,
1999,14727,23316,25880,25353,34049,28612,35086,19206,24723,13463,29671,27978,67765,60075,9742,10688,111153,132733,55356,78934,112193,12558,8384,57626,101643,58441,99294,62826,57970,66811,56193,44460,43049,14994,15399,0,
2000,13637,22443,21264,26818,33733,23117,35720,22241,22378,22700,31149,30226,55793,53325,14059,10236,109232,124297,43882,77153,119384,10237,8581,51449,103315,53161,106161,65888,52300,74450,54742,46820,40096,19344,15959,0,
2001,13652,25158,24436,26137,32305,26643,33055,24351,31910,18003,28525,25847,64863,68088,9429,9075,125240,111643,181549,80090,117724,8516,10712,44640,96450,49179,93903,66253,55763,60928,62721,45173,41359,14169,12371,0,
2002,12011,21989,23511,24352,37494,25044,36203,19472,15754,23756,32091,29021,51971,53227,8035,12125,101923,129800,35467,93807,121232,7977,13186,50261,103827,51615,236757,66034,52861,66035,62515,46834,43975,18288,16989,0,
2003,10386,27616,29523,25457,37842,25800,39322,14157,18687,16923,32785,29271,67702,67299,8784,10070,122623,140881,40656,97751,121760,9443,7070,58781,112416,52893,107100,73392,56126,77511,54657,47884,43983,16364,15009,0,
2004,12639,26102,24454,27734,37870,25856,40397,18070,19252,25976,31252,30478,78385,71795,8760,10736,126503,122107,62745,97161,122522,9901,5734,60054,109175,55970,109597,68987,54875,76079,59162,46354,48933,20656,11964,0,
2005,10491,26982,22757,25551,39115,22449,36026,20987,23277,28140,32810,27733,58019,56759,12407,8210,130395,121116,38594,80329,119066,9228,7481,51467,109271,51440,109585,70245,56752,68553,54059,44233,46118,13938,15222,0,
2006,16523,22043,22678,20246,28762,25496,42617,25583,21525,20379,27805,28690,66751,71903,10319,11142,123710,130605,43009,90487,122917,10163,6675,49751,103504,54054,100969,65683,62126,68448,61204,43082,42907,18481,17623,0,
2007,14041,25288,25015,24525,37363,27527,38165,20518,26170,21437,33945,36835,53469,55101,9755,9959,125396,147849,51037,76829,115533,8325,9356,52249,116034,53880,111429,67945,58808,67890,57131,48347,44800,20833,13732,0,
2008,11690,20168,20010,26197,32775,28091,39649,24289,22165,22317,27672,32077,67924,68880,10540,9044,136697,134406,49009,93594,123879,9675,8803,57329,111329,62724,109514,73179,64959,73703,66229,49983,44466,20379,13826,0,
2009,11948,27806,24032,25711,41308,22737,33553,17832,156948,15572,37006,36442,58807,53669,6200,9072,127783,137666,48943,83856,112979,8494,6718,48407,107314,54713,109168,66319,59189,67230,54995,47659,47580,15928,13597,0,
2010,14584,23408,25496,22862,38820,28452,38603,23530,21313,29064,25748,23465,67750,71089,9766,10638,122072,120806,42247,92697,114243,14057,7254,51649,103125,50739,106979,65743,54727,64721,60978,42952,43468,20454,10196,0,
2011,13756,25415,22033,25281,33375,23955,41057,12707,25702,20790,31894,34347,61250,61957,8065,8883,130925,125505,50673,93074,111761,9427,11258,50375,114682,49318,110215,74784,55480,203138,54354,50387,44500,15241,11455,0,
2012,11615,25178,30381,27420,36431,23039,39408,21787,16560,10613,28439,29627,74124,63974,13550,10088,117918,143284,48517,87045,119968,7787,8951,60994,105481,59419,106242,65320,65442,69559,59554,45336,46283,18359,14348,0,
2013,13064,19017,22835,25399,36926,24698,35467,17310,19795,21784,28770,33281,62834,57254,8262,9438,121959,134600,39989,71375,117309,7936,6493,51072,103703,52622,100047,70347,54919,62735,56399,48755,47832,20448,13546,0,
2014,16101,160104,160877,29455,40907,28194,36187,20705,23328,15494,38490,36857,61528,59132,14198,7710,120299,160453,64776,78678,118020,10987,10321,65828,110530,59757,110343,79815,64163,71928,64357,50921,47185,17387,16109,0,
2015,15762,22962,20585,25845,168546,30573,165640,23960,24580,22844,28924,30151,64566,58447,10572,11294,112094,138657,43385,88379,107092,8975,12226,49843,107585,54065,109924,68410,59773,61539,60556,47450,43883,156142,15460,0,
2016,12580,24379,27225,23385,36813,28335,39250,16960,25216,16203,34816,32630,64314,68097,9077,10927,114657,153685,46171,103659,128366,11970,8013,59354,107087,62019,110195,73699,63959,64763,64688,49081,51615,13889,15082,0,
2017,16033,21748,24258,31582,36660,25982,34948,22019,17345,22464,35409,35956,61126,60668,9370,9447,121090,161768,52767,78677,118159,8266,9141,65304,108802,61565,101085,70705,58472,70705,58064,48637,47641,19807,11569,0,
2018,12693,25809,24925,27225,36568,29050,40563,15349,26928,27709,36236,37077,66999,68108,8349,11349,114114,167495,41733,89296,122186,9689,10756,56829,110690,59714,110207,69696,56924,70690,59071,50823,45363,18504,17274,0,
2019,13633,18727,24429,26882,37833,24706,34994,16774,21503,21769,39285,38583,59489,57093,10647,5981,137226,165639,49790,77702,121580,6284,10327,63617,245717,61223,109413,70218,57824,73594,71095,49435,49997,19156,14994,0,
2020,15142,25606,26416,30469,35728,26288,37496,29781,15648,22503,30603,33042,65612,64408,13771,9013,123349,144645,53611,91155,113633,147805,11990,59727,105941,65472,110091,75923,61445,71979,59020,48406,46526,19402,12561,0,
2021,15251,24881,22670,27471,35130,27344,34056,22521,25919,20683,38574,38570,66830,71362,11217,12512,120183,147877,61965,91302,114011,9142,5709,56015,103451,59401,107734,64060,54321,75295,52066,44381,40811,15471,14417,0,
2022,12399,24529,20918,30625,33500,29081,39202,15377,19571,27668,34172,28438,56033,58894,9774,12649,118207,145459,39877,77993,117199,9312,10391,58833,111158,60383,108127,71921,56376,73065,60499,48927,50744,18208,11442,0,
2023,13859,23062,24469,26101,36074,26465,37733,25081,23519,16177,34889,38169,59501,58457,9540,8179,110287,154198,52130,93709,120957,9284,6102,59792,104725,60300,105882,73062,58142,74452,59762,48486,45002,16231,15128,0,
2024,16177,21976,24776,27333,37824,28529,35824,15241,25480,23178,28591,30245,67283,65647,13275,9003,115769,136758,46607,97675,123721,7114,8252,56254,98232,57881,106480,68703,59416,66843,53060,51213,50284,18695,16618,0,
2025,13927,28536,25130,28937,36615,25366,34294,17855,18335,24037,33684,30912,55267,54353,8644,8128,104071,150047,45029,87806,117503,9199,8024,58032,113848,63548,108937,74394,63711,70671,59624,47685,46377,14582,14102,0,
2026,12395,24686,24345,21662,40473,24208,37953,20605,28146,22551,25493,28524,203393,66923,9859,8061,109266,124377,41987,83346,123734,9395,6876,50515,105452,47139,102774,68144,52724,69090,53888,50669,48940,20507,14373,0,
2027,15535,24018,21318,30221,37668,29694,40622,15295,20948,23832,30338,30358,60721,60455,8617,11069,117889,139698,53127,100097,127228,10114,10720,61212,119339,64556,121739,76947,62589,83686,69022,53591,49032,16315,14907,0,
2028,12688,24480,28249,27578,40846,29325,39215,30592,20537,23605,29667,38037,68117,66608,8990,9033,123345,137755,48273,95662,127393,10777,12601,58327,108069,59606,108404,69170,65822,62445,62194,44129,49923,17847,16460,0,
2029,11609,22534,21233,29289,38844,25891,39570,13931,31957,20452,29612,30021,57714,57682,10363,13135,118596,125330,49773,69683,119590,9821,10930,57656,103683,54630,108356,65839,61689,69237,55897,46078,45585,16565,14665,0,
2030,13444,26589,25979,22248,38292,23530,38315,16648,20003,24470,37240,28691,65138,67330,9084,8939,116003,143225,182364,96505,128015,10042,9375,52838,110827,51191,108859,67070,60637,69492,56499,47994,47051,16008,15928,0,
2031,14174,25589,22061,25761,36228,24707,37454,15027,21153,24483,29292,23861,62391,65246,7258,10419,110420,106903,50620,80057,126985,7345,10486,53722,103898,50852,98700,64233,54024,64174,52022,44542,45786,16957,15504,0,
2032,13807,23660,25385,24981,31841,27649,36943,11386,29595,21337,36880,33907,57377,59457,9910,12282,118925,149935,55120,88116,108894,6953,7114,60794,107064,58132,105350,75621,54844,70060,61990,47608,47811,15305,14517,0,
2033,13288,22549,26827,26813,38124,29083,34775,23277,32322,19688,31676,34179,66546,63411,10106,9564,132849,131995,63858,92542,118835,9594,11297,54822,106971,55644,105311,68983,58139,71548,57784,55885,46957,19764,16489,0,
2034,13583,21481,26812,23186,35834,24797,33724,22468,19237,20890,29659,27550,56696,53425,10660,8918,116687,124327,42753,84581,122604,5643,10299,51949,110297,54533,107474,71511,58564,69790,63287,175707,44126,17350,12320,0,
2035,14866,24717,23809,31528,36236,31599,39542,21118,25227,19858,34534,37086,66724,66166,9451,10379,131137,132312,49884,87643,129897,10281,9541,57878,104181,58155,102649,64892,59480,69721,55695,50065,48055,18719,15265,0,
2036,14620,27024,23119,25195,37461,24737,40193,13345,22568,19307,29413,25914,58695,57124,8251,14256,125553,255992,51230,88763,110843,9151,7634,53864,111412,53347,114911,74354,56105,73821,60322,42769,47192,14980,12519,0,
2037,11597,25072,23894,26375,41264,26164,35763,24452,31162,30781,32851,38514,63301,65071,11536,12778,122059,154637,54535,91293,111998,11834,10760,57968,107829,57283,109604,64810,59949,75777,57166,48585,48751,17165,20873,0,
2038,10820,25904,22112,27736,33071,25683,35064,16238,148939,18157,30396,26640,61989,60097,9759,7970,111132,128955,44689,83426,117697,8461,9764,55160,101301,56302,102578,74210,58462,203003,61095,48362,42244,21475,14352,0,
2039,16092,23843,23052,26027,38082,21323,39834,22973,32523,16251,33277,34914,59057,66275,8838,10976,112490,132145,48122,89445,120072,8557,9711,56767,108368,49099,105431,67034,62818,55466,57945,48348,45914,17081,12129,1,172.20.2.210
2040,15833,16463,17809,26816,30789,23136,28357,12310,19317,21994,26507,30132,49399,48669,144353,9076,114847,129933,65914,16435,115140,9246,9258,56688,83037,61364,88250,51903,57411,61883,53105,39804,41465,153857,12082,1,172.20.2.210
2041,16303,20241,21265,29536,30803,26716,34787,25038,23064,19766,46581,40559,43614,39947,11363,13735,110352,144575,109874,0,123115,10510,12012,66907,84309,69878,83580,66969,57529,65738,55106,44848,43873,17781,19765,1,172.20.2.210
2042,17968,16293,19151,28866,35623,26274,35114,31402,31156,14427,36781,38219,56308,58532,12961,11474,114979,154494,104916,2110,145574,8074,8402,75501,83962,77789,86005,61503,61874,60243,65368,44512,49526,20609,13997,1,172.20.2.210
2043,16471,18666,22151,29526,35418,28857,32334,20813,11856,24784,45907,43510,44779,43751,9978,6065,108412,157414,123353,9120,136716,8946,8941,75119,83221,77738,85940,64592,61858,67864,63397,45986,44727,16289,18337,0,
2044,18461,21500,21851,34317,31044,27857,31500,23495,19298,24425,42579,42990,55505,51484,11615,9438,94610,157025,104100,6630,148649,8195,10351,72288,212640,75561,77807,59212,59222,56765,58850,41129,43432,15258,15019,0,
2045,16263,20956,17586,29622,167065,29174,28806,21326,19727,23083,36696,37779,42011,39210,9179,5709,103977,156314,108311,5890,118866,141739,10491,69588,81612,72086,85396,68133,62309,74488,53694,47322,43025,19935,15168,0,
2046,14692,18443,18934,26577,33411,25662,29670,19993,18097,22032,40837,42902,49173,49842,9324,6782,111430,139658,106104,8740,134767,10010,8022,72653,83149,68875,81766,59187,58881,57094,63980,41880,45319,14738,15528,0,
2047,17785,19164,19799,35267,30986,28649,34802,23748,27159,26108,51633,48226,45829,48136,8567,7736,106832,156802,122490,7410,143555,9971,10696,77407,88242,80483,83874,64168,69938,67170,67302,46674,47834,18806,18229,0,
2048,14736,21101,19125,28655,30268,25176,28406,8223,17607,17568,48230,49000,40592,45480,9468,8765,90230,165273,104990,9120,109277,7592,6098,71122,76755,69697,77140,58467,53893,57093,58259,39840,41018,13657,16115,0,
2049,13834,16165,16481,26257,29890,26060,29875,17886,19318,152675,34357,30986,50181,48005,13952,11586,93711,153506,78893,5320,132461,8895,9903,63986,73832,70009,77584,57039,54399,63377,62677,42152,37520,13914,16394,0,
2050,16517,17920,17429,28449,33377,27985,30453,18388,19975,17451,39833,44680,40312,41503,9425,9663,101984,158518,95637,9120,119117,8449,13387,64477,79448,68868,78300,55431,58257,61434,60031,43507,43289,15536,15426,0,
2051,14744,18817,18557,29458,33473,26880,33018,27153,13319,31079,40787,35766,49717,49893,6155,9430,102238,149739,84716,8550,130097,10277,11495,64655,77138,60960,77675,56015,48387,60935,52405,44285,42356,15213,15865,0,
2052,18438,19361,19094,32004,31523,27667,27945,24535,25379,22489,43050,46992,184124,50636,9454,9507,96830,156900,101212,4940,132047,9213,7828,69557,82842,72080,89776,61949,59530,64888,57972,52095,44328,17998,15044,0,
2053,12321,19549,19261,30262,29852,29328,27855,13968,17700,14891,33241,31586,48030,51002,9631,9421,91007,129916,82587,8170,144921,8661,7800,67043,83533,63213,81719,56601,54089,57500,62846,42599,42879,13980,16642,0,
2054,14064,18228,19893,26872,32855,24832,34157,23992,26414,25225,37797,40696,55804,54646,8331,11712,112209,124561,101319,6460,150599,10962,7865,62685,86862,61651,86992,64987,63582,58480,61417,42998,45078,19632,16300,0,
2055,12800,22150,18247,25756,31717,26305,30878,14205,17991,15727,37193,31810,46859,44707,9264,8312,109405,115405,107256,5700,126163,8630,7281,60976,86439,58254,85132,68839,60418,64464,50647,41890,43615,13547,15394,0,
2056,15202,22656,18215,25542,31080,23033,29515,14976,22708,21383,36966,38267,47785,45902,8922,8673,88156,133971,84778,8550,136117,8321,9573,58766,83147,56905,81132,59775,57701,53762,49817,44801,38541,14368,12337,0,
2057,9617,18966,20150,26650,30328,27356,28216,19297,18033,11757,32276,30201,49697,51576,8613,7026,113712,107383,84731,7220,127409,9714,9320,53745,82436,58847,78924,57264,52730,55451,57863,43784,38704,13348,14302,0,
2058,13503,20226,16793,25027,29087,24137,30239,21392,26687,20533,32094,36159,48442,50358,10920,9421,101859,104718,218496,6080,131019,10885,10517,57561,80364,60049,79118,51394,58253,56865,50009,37529,42558,19848,12160,0,
2059,11517,18959,20002,23207,31574,21063,29959,19088,15175,18216,32180,28559,44493,41171,8348,10275,102904,99517,85628,8170,123010,8802,7295,54417,78548,55214,81696,60752,49721,56073,54651,39928,37735,13981,14280,0,
2060,15400,20007,14406,24346,30107,23254,26791,17681,11745,16722,32807,40828,50053,53534,12116,9351,93299,100294,95032,5320,126404,7052,10103,53234,76187,54657,76669,51149,44547,59244,45110,39288,39814,14211,14581,0,
2061,10112,22910,21149,23840,32142,26337,32317,19064,9142,20563,31848,32386,47056,45586,9468,9449,99884,114736,69870,5890,154831,8075,8561,49234,90946,57506,224274,62912,47411,61413,50405,42860,39539,13316,12062,0,
2062,13183,20256,18077,27797,27729,24173,33017,13149,22500,19314,30289,25720,56022,52824,8419,9985,104850,114870,67218,6270,144568,7601,10183,55846,81447,55963,79350,64723,57025,54623,49577,43647,34539,15363,12271,0,
2063,14113,19651,18127,24317,28759,27589,30855,13541,15665,15859,33370,30279,44783,43931,10250,8916,99006,243367,75825,6650,126125,7909,7832,51792,82105,48643,83835,58096,46231,55963,48045,38336,34349,18275,16819,0,
2064,11467,16862,18294,19775,31927,21715,32209,15133,23235,18946,29026,25740,43525,42749,10448,10177,108533,106326,49275,6460,122953,6992,9912,46068,78360,48151,80487,47253,49947,55532,46400,36095,35380,14916,10836,0,
2065,9897,20205,152822,22716,29368,21220,27740,17655,21347,19821,32885,28346,44605,47154,8581,11591,100640,119901,45819,9310,121803,14567,10661,50173,73841,45602,75038,50354,48040,57469,45766,34663,37624,15137,15809,0,
2066,11516,22393,19632,23447,31160,22024,33491,13525,21026,15713,29408,24920,49744,48310,9036,10427,126690,107162,53002,6840,128832,10845,6696,48823,93018,47775,85835,52682,54541,55331,54354,39823,40001,150834,13552,0,
2067,12154,16511,17878,23166,27478,20353,31986,15196,17811,20644,25954,23852,53577,57120,144016,9469,103689,106938,57082,4560,125122,6149,6474,44922,77268,45572,74486,53303,44280,194334,41122,36539,35707,16589,14736,0,
2068,15799,18264,21929,22281,28841,22622,27146,13257,17616,15500,29876,28134,45737,47096,9766,8124,110686,114209,52129,8360,135533,6004,7443,47628,87136,47215,85236,58720,54061,59739,48391,37844,36447,17288,14169,0,
