index,172.20.2.197,172.20.1.184,172.20.1.185,172.20.2.205,172.20.1.193,172.20.2.204,172.20.1.194,172.20.2.198,172.20.1.186,172.20.1.187,172.20.2.206,172.20.2.207,172.20.1.195,172.20.1.196,172.20.1.188,172.20.2.199,172.20.2.211,172.20.1.197,172.20.1.198,172.20.2.210,172.20.2.208,172.20.1.189,172.20.2.200,172.20.2.209,172.20.1.200,172.20.2.214,172.20.1.201,172.20.1.191,172.20.2.202,172.20.1.190,172.20.2.201,172.20.1.199,172.20.2.213,172.20.1.192,172.20.2.203,label,target
1836,6683,18911,18590,20991,26362,19579,29845,15529,17942,16670,10434,11767,35817,35935,6630,4767,158037,352128,4708,61824,157858,4565,4231,52981,112930,53728,117323,22600,12025,20389,12080,18832,16921,8000,4596,0,
1837,6021,18553,17028,21536,30768,22480,32192,13471,13846,17991,9029,10596,34032,36022,5087,4673,147614,344056,5099,53040,180954,4645,3370,50459,117251,54877,118400,21908,14212,21306,14091,22970,19374,10660,8862,0,
1838,8170,20010,20808,21973,28830,19869,26962,10327,8099,9753,8056,9374,32031,36119,6746,4185,161824,385933,3069,61293,145370,5647,2873,60486,123100,57951,221181,23128,14948,23632,12950,120316,16584,6694,5059,0,
1839,5600,18721,18173,23382,32390,23547,29130,19707,25562,28416,8743,10731,40966,42794,4418,4530,152559,365083,5600,59857,199662,6355,4916,57721,120476,50517,128678,20164,12419,22777,12791,21702,19681,10845,7777,0,
1840,6413,21868,21600,20855,30114,21483,31240,8480,10233,9483,8330,9987,39948,37481,5449,2861,184266,319482,3967,73233,158239,4143,3362,58226,124767,61163,123984,25617,15610,26584,14198,19964,19186,9695,5384,0,
1841,6431,18313,19995,20166,28867,22201,31519,14861,18759,19967,8561,10799,41705,42263,3162,4179,137873,302593,4956,76928,182997,4879,3779,48379,127630,51124,119968,20056,14465,22034,13941,19733,18856,11899,5476,0,
1842,6478,18948,123188,21340,30471,20808,30016,15367,16124,16759,11082,8842,32524,36282,4997,5216,148306,399955,4188,66546,175670,5147,2294,51407,110466,55073,119915,22587,12957,21051,12409,20012,21938,8392,6977,0,
1843,7084,17020,19827,22443,29386,21561,28571,19349,13585,15518,10339,9314,39546,39515,2842,4598,146892,367712,3809,78550,183508,5334,5043,61650,125179,58070,118160,23246,13783,22414,14195,19756,18426,10033,5954,0,
1844,6505,15253,16363,22431,29113,21112,30445,16661,19425,12429,9313,10539,37809,34710,6505,5335,134046,376616,5258,72516,167133,3948,3019,48924,122907,47682,115412,22649,12035,21112,13351,19627,18320,10409,5757,0,
1845,4823,19097,22173,21928,25560,19506,28964,15659,112583,17478,8523,9783,32522,37026,4451,5516,137248,297337,4384,59546,173161,5894,4433,46538,120696,51136,115895,19923,13842,19943,13563,18465,19056,6668,4578,0,
1846,6563,17783,18817,20491,31379,21537,30657,20433,22590,15482,9050,12664,41208,41737,5704,5760,167521,409651,5580,73940,177956,5021,4234,56707,116725,56545,124231,18500,14951,22949,14943,20319,19066,10866,5247,0,
1847,5533,20966,19717,23961,34840,22922,29294,14097,13069,14393,11074,10901,34286,35750,4820,3695,166017,386239,3588,57212,189935,6014,5043,59424,128157,55476,122627,22618,12684,22982,11505,21403,20305,9367,7278,0,
1848,7424,17802,18278,20924,26428,17880,28200,19241,21914,117295,11898,7225,35839,37557,6693,4267,137757,352119,5222,66913,165339,4074,2501,52908,120926,50004,119465,19716,15027,23478,13914,19828,17783,111262,4558,0,
1849,5967,119446,19321,22576,130755,22993,30516,12718,15387,15171,13668,12642,31687,30897,4739,5107,143467,450611,4373,62533,161020,5160,5900,50645,228061,63313,123504,22266,14982,20621,14767,20731,18717,8742,6987,0,
1850,6175,17165,16407,22144,27389,22599,24352,14193,18244,20255,9773,11263,36276,37795,6726,2887,145150,374872,5480,70545,152692,4748,4588,49536,105310,51179,108610,21748,14876,118301,13345,18959,19815,11491,6822,0,
1851,3578,19685,19273,19886,30939,18999,130053,12550,16924,7863,11551,7491,34163,34711,5219,3211,161820,346049,4226,70814,156840,4625,4539,52733,116815,53661,126156,23030,12213,24547,12848,18526,16743,9405,4806,0,
1852,5869,19111,18961,18685,29845,20688,28688,17415,13502,16579,9822,7067,37888,38569,4294,4835,154365,348830,4448,63112,168899,6650,3768,55191,119359,55465,128315,22259,14693,21301,13989,20123,18367,9703,4810,0,
1853,8349,16948,19156,21614,26771,23831,30955,10266,12283,18822,9019,9216,34283,36869,3771,3467,146813,398442,6438,60284,161491,108713,4513,56516,111286,52736,110010,21800,13125,23123,12261,21175,19671,7902,6989,0,
1854,5565,19878,21399,21231,25280,19326,25716,12054,18964,8591,13637,11789,36632,33452,5704,3767,161266,400463,4994,50157,148131,4528,3569,50185,108179,52160,116955,21158,12456,18435,14627,20289,14657,6825,3982,0,
1855,6916,17597,16120,24722,30428,23731,32319,14194,15897,34353,10224,11939,41160,38366,105378,5011,156566,410857,5836,74589,150490,4465,5201,55163,114061,53754,115751,20544,13525,21614,13233,22128,21686,9122,7799,0,
1856,7363,21275,19135,20752,27525,19060,28818,14974,15212,8607,7704,7348,39784,32377,5743,4579,165713,340485,4670,75419,148291,5820,3768,52890,123996,50767,126903,24124,13937,23650,13468,19589,19245,9861,6572,0,
1857,5169,15992,16055,22402,28420,21979,28583,14321,17430,21810,8524,11669,37472,37952,3795,4199,149550,376268,6042,79140,158202,5572,4919,54771,111607,54686,109955,20035,13498,20348,13164,22034,19467,9081,5432,0,
1858,5820,16766,17846,21184,25774,19731,24884,12198,18571,13435,9985,9426,27908,136467,5703,4023,123355,363356,4882,59139,162067,4653,5633,55024,116150,50185,105944,21321,14751,23994,13205,17766,17195,7846,6833,0,
1859,5947,16175,17449,20338,25064,20975,26525,5558,24435,15979,8996,8592,136039,32200,4783,7328,126348,374777,4338,68112,145316,5945,5051,46213,113463,47775,109855,18575,13223,19141,12143,20208,17293,9701,5892,0,
1860,4358,17101,17710,16876,25634,19833,26077,6581,9777,13420,9959,9160,31907,32652,3673,4835,131075,326404,5282,51432,151815,5101,5167,42428,112324,47563,97456,20044,11993,19243,12324,18614,16462,8241,3797,0,
1861,6251,16360,16599,21144,27872,19515,28334,12194,15836,16482,10009,10115,34629,34555,5057,5922,131047,324670,4596,62480,170227,5614,5175,48110,112725,52193,118174,20640,14239,20777,13510,17929,19677,9022,4390,0,
1862,5927,19571,17781,21710,31088,21583,26844,22265,6880,10110,10799,10759,34857,35258,4062,3042,156595,373559,5926,65833,150159,5141,4298,53072,116611,48204,114140,20960,12063,20702,12507,20772,18126,9004,6151,0,
1863,5765,16135,16355,19452,26161,16712,24601,6896,17177,8665,7110,7012,31868,35789,5309,3617,130578,266639,106512,48143,138059,4535,5498,42318,101664,43361,97796,17098,9946,19183,12436,17271,15718,8282,4246,0,
1864,5832,18443,17565,20895,26390,20763,27823,19141,15874,12912,11308,10329,33980,33808,6229,4504,141456,377695,4746,65943,147813,3866,4505,53530,110418,49154,105149,18699,13144,19594,14486,120932,17726,9791,5846,0,
1865,7435,17631,18411,20528,26221,18817,25395,6723,29469,13886,10374,8006,35461,35335,4446,4105,152432,347682,4154,60307,155562,4707,5768,51258,110807,48883,113223,20207,13300,18972,13607,17656,17078,7100,5210,0,
1866,5048,16129,16054,19825,22750,17812,21680,17783,8719,14643,9738,11350,33874,31631,4294,4023,126282,287434,3883,56730,141351,5315,5512,43220,95451,38546,104810,14986,12431,18359,11407,18609,16551,9280,5046,0,
1867,6963,16725,17806,20334,27822,20218,25868,10882,10539,16481,8095,8293,34674,35258,6387,4523,122299,296933,5480,77128,144276,3933,3949,43162,112379,46357,205211,22575,11970,18286,13708,19269,16616,8364,4400,0,
1868,7668,15645,118821,18821,30176,21233,32265,19058,10551,14128,9813,9583,32831,35470,7685,4091,160253,419321,4332,63992,157810,4730,4769,49387,112138,47229,114874,23015,13061,23975,12134,20218,19074,7882,5364,0,
1869,5404,17965,18646,23251,25975,21902,25634,11828,12338,10836,8919,9577,33281,34284,4502,3692,143362,397808,4178,69385,143159,2947,3618,54176,108337,51526,105068,21545,11746,22004,13760,21187,15738,7985,5202,0,
1870,9212,15830,17647,21536,28748,18931,27975,21180,14377,17298,10744,10033,34127,33360,5384,6196,148574,315787,4302,69508,148118,7774,3287,48486,112125,51867,111870,19034,13558,21639,14091,18371,19293,10185,5747,0,
1871,4721,20151,16957,20330,28426,22196,28704,11889,16439,21788,9999,9442,36344,37750,4003,7391,137479,365657,5477,80773,158566,4735,4133,50948,124921,51520,122649,23668,14351,21183,14797,19072,18468,7995,6806,0,
1872,6673,14689,13089,20266,26090,20290,28073,9246,116213,15431,10309,8153,34583,34920,4583,4354,143214,326159,6288,75317,152752,4403,3892,50522,119089,51585,113772,20419,11689,19142,10886,20779,18129,8699,6213,1,172.20.1.185
1873,7258,16033,6732,19010,20658,19823,26324,12045,18411,12691,8728,9008,26750,33530,4839,4550,148958,344232,4893,64059,112585,3365,5325,46956,101391,46122,103728,20362,13372,18139,10336,16258,15713,8296,4978,1,172.20.1.185
1874,5984,17699,2361,19083,23250,17501,25192,15556,14624,10373,9902,9383,28923,31386,4469,5647,135667,355293,3883,54619,120075,4274,3745,42236,206904,40746,94383,18703,12990,17810,13136,17213,15370,6210,4368,1,172.20.1.185
1875,6712,16105,11627,18536,24823,18411,22305,12839,7332,17410,10303,9209,32306,29561,6052,5016,130196,306020,3259,60523,122817,5890,3903,43823,101149,39339,92084,16082,12137,118962,12325,17038,16576,7774,4476,1,172.20.1.185
1876,9456,17731,21541,23257,28316,20063,29840,10416,22107,14575,10384,11022,35425,40359,4309,3218,170744,401573,6475,59988,156668,4938,3978,53332,121085,51609,115012,22576,11996,20949,13946,20544,18076,12451,6795,0,
1877,4828,19683,17025,19758,27943,18642,23759,16297,16572,12737,8174,7233,36153,34606,5328,4098,141064,333420,4122,64047,138423,7063,4460,47699,118285,46777,116927,20750,14405,17720,14488,20181,16476,7373,5503,0,
1878,6140,121041,17456,21678,26237,19572,30752,8467,16946,120561,9439,9367,36924,34118,2921,4436,158330,306103,4401,62286,156272,6635,3295,48746,119929,57422,114937,21482,12781,20050,14036,18820,18563,8077,5277,0,
1879,7221,17203,18751,22086,134662,21858,129642,22964,12896,16130,11289,9886,35167,34485,5542,3211,165356,381749,4744,81224,143619,6371,4637,58561,114517,56150,113431,125821,13912,21633,14074,20604,18360,109780,6994,0,
1880,5651,17408,16506,20101,27315,20871,30479,16863,18064,16186,11976,10809,39384,32552,4606,4380,141163,382278,5837,66566,154631,3926,4309,48985,108594,48489,122815,22676,11966,20131,12762,22466,15836,9671,7000,0,
1881,5861,17019,18149,19427,26276,20025,27676,12073,15014,18180,7879,11113,33521,36984,106530,4624,133024,434201,7213,64777,152161,104866,5719,56640,100570,52491,102187,19238,13886,19460,13031,20474,18913,8698,6314,0,
1882,6370,17443,14959,20556,24730,18489,32082,11873,17706,21752,10374,8268,35264,33371,3009,5523,142857,310362,7604,78463,139461,4040,3776,51808,108925,47808,108006,23062,13258,21444,10605,18658,19528,8430,5812,0,
1883,4722,18205,16190,18850,27798,21312,24955,18869,16346,10936,11478,9113,33391,36343,4862,4760,140028,393639,4950,65390,137279,6813,5043,52781,111743,49578,108882,21427,12616,17469,12617,20893,17517,9028,5947,0,
1884,5624,17873,16447,18604,26943,19342,26838,16878,12925,19448,9108,9546,136904,135865,4089,4117,122511,320032,3665,80368,146865,6214,4911,46730,119034,48672,118121,21086,12728,21635,12837,18506,18533,8993,6443,0,
1885,6365,17546,16178,20189,30215,22548,28369,13440,20863,16144,9822,9173,35001,33818,5171,5504,143017,374826,4707,80520,146467,5486,3031,54120,114506,52208,109840,21448,12585,22544,13924,21436,19147,9436,5830,0,
1886,4878,16766,16206,18052,27817,19660,26816,18862,12122,17740,10435,11119,35265,36061,4523,4854,135182,372605,4591,66929,159704,5365,4666,50892,98500,55802,111576,17587,12870,19941,12659,17467,18380,8168,6247,0,
1887,5086,16772,15396,22452,28243,18551,31858,13782,18557,11300,10204,11306,31596,32733,4858,3786,148282,441065,5551,61643,149113,4020,2501,51728,114362,51988,120863,21865,16094,25522,13804,19216,22431,11130,7960,0,
1888,6759,17263,17972,18505,27306,20850,28820,16192,13565,3745,10360,9634,39522,33322,3745,3298,142492,390845,105706,75024,131377,6639,3212,48049,116286,48561,107586,20232,13113,19370,12657,18782,17309,8776,4299,0,
1889,5462,16675,15968,20209,25975,19545,28834,13996,8506,17967,8577,9865,33464,31932,5022,3286,134098,343054,3996,76407,151135,4140,3831,52459,108890,52901,110177,20556,12077,18775,11582,17424,19135,9303,4671,0,
1890,4207,17330,18532,20331,28991,18024,27191,10240,17277,15361,7873,9687,32687,33441,3802,4767,149270,275049,6560,75647,148999,4871,4844,47065,114037,50554,112473,22537,11853,19697,12099,19155,20030,9674,5921,0,
1891,5656,16055,17437,19559,26868,18205,27815,21746,14730,18887,9607,10277,34787,33872,5031,3455,133148,343587,4309,75292,133464,7413,5705,48638,108554,45093,111636,18538,14043,19775,12474,119571,17216,10173,6496,0,
1892,5572,16822,17118,19070,25435,21933,27054,9695,18478,8679,10053,10420,34116,36060,4245,5260,144692,431104,4814,58957,143129,5880,5705,50896,113932,52482,116386,20766,12727,23321,16231,19684,18201,9194,5011,0,
1893,6962,17035,17140,19228,24594,20124,28191,20039,18887,12752,11184,10359,34398,31236,6082,2474,131275,340627,4326,54331,164273,4791,4787,52077,106956,47287,109513,20032,14890,19691,14052,18683,17855,7732,6151,0,
1894,2754,18286,17243,20622,26114,21878,25715,8362,9029,23687,8334,9896,31211,33981,4873,4917,149317,349035,4188,73078,149635,5534,4712,55532,109542,49261,205726,19817,13506,22235,12825,19569,19274,8469,7286,0,
1895,5634,16869,17805,19627,25152,17269,28484,14482,15202,11216,7564,11387,36745,36779,7974,3169,146462,432975,3402,65270,137991,4706,5043,50293,109636,48643,112091,19984,12371,22507,11708,18255,19035,7847,6324,0,
1896,6773,13924,18705,17368,26217,20530,24708,9942,15545,10031,11039,13105,32518,31795,5772,4117,141283,405783,5002,66873,119843,5100,7242,45567,103280,54069,102788,19129,12799,17890,11863,19614,17046,10905,5629,0,
1897,6297,21310,19266,21056,27499,20000,30229,10213,17827,10110,10252,11806,33408,34593,6568,3617,152366,417099,5046,62258,140574,5316,4885,54149,114915,56331,106913,23130,12377,23197,13438,19282,18825,6958,7272,0,
1898,7684,17065,120067,16338,26111,20479,28610,18948,10928,20282,9359,11582,36658,34438,6083,5173,154621,330371,4403,71662,141794,5379,6923,47231,111563,49492,105539,18067,13578,19422,12728,18015,18418,8197,4217,0,
1899,5970,17727,19894,21064,30511,24583,32325,10960,22385,15421,10171,9912,37284,36792,4765,5098,180891,358425,4069,64411,140006,4901,6318,54625,114330,54351,129178,20610,13613,21053,12938,21293,19300,8340,5890,0,
1900,6379,18828,17697,19878,26573,17012,22529,13164,12313,18699,9712,9013,30611,33575,5326,4192,145527,280464,5517,55486,132538,3571,4712,49128,103520,48532,104818,20045,12855,21747,9714,18314,15271,8829,4166,0,
1901,4893,16933,15349,22534,28796,21218,29359,16460,21032,27820,12305,9784,35893,31877,5814,6083,153785,423487,5551,69960,151421,5220,5607,55696,119730,52882,120819,18877,13589,20075,13263,20879,19619,11000,6421,0,
1902,7669,17286,18532,19836,26974,17414,26290,10026,13062,5481,7320,8556,35391,33984,3738,4279,157280,370265,5777,65342,134347,6084,5113,48324,104986,50572,107031,19698,15307,121565,9703,17275,18406,5646,4994,0,
1903,5656,17520,17726,20851,27061,20987,29110,19066,19506,19438,9467,9932,34694,39074,4697,5117,160217,315463,4191,63769,156698,8415,5051,46247,115063,50920,118276,21165,11619,19818,12938,21302,18109,8472,5945,0,
1904,6768,18083,18406,20712,25134,20616,27043,13776,16553,8899,8255,11674,32373,30396,5161,3854,133962,309188,5357,71864,145121,4091,2098,54213,109451,50855,113611,22002,13449,21363,14179,19012,17764,10494,3547,0,
1905,5386,119519,16471,21312,26495,16780,29704,11860,14599,114652,10571,9827,33543,37300,4644,4598,135934,318265,5330,67662,147147,6081,4622,50430,205835,46794,104266,23028,10698,19429,10841,18189,17054,110830,7684,0,
1906,5709,18845,17594,20244,21966,18062,25039,10099,15394,10385,10844,9648,34770,30680,5505,4929,136509,335273,5477,56055,151616,2864,3419,48736,107324,48985,104121,19088,13977,18621,10035,15853,19097,7114,6248,0,
1907,5710,18629,20629,21762,130825,22009,132066,20354,18247,19693,10818,8344,37597,40055,107300,6410,155651,323595,6041,82355,153635,5524,4571,53837,119959,50981,122936,124242,13448,19585,13554,19295,18688,9870,5316,0,
1908,5867,19074,17894,20681,31306,21181,28486,9895,19688,17654,9815,9636,31418,38366,5569,4429,140018,353852,3820,75449,155451,4803,3825,52325,113482,50604,111166,18087,12910,21605,11514,21517,19402,9210,5160,0,
1909,7645,16404,20389,22010,26398,21117,26169,18522,15869,16256,10950,10299,34087,37522,5638,5847,155252,404332,5258,58367,146234,6114,3647,48253,111149,52683,109799,17670,14976,20518,13426,19248,17857,6277,6974,0,
1910,7114,17727,16428,24654,26754,23862,27441,15559,14106,26460,7154,10089,32598,31394,6863,5342,143944,373828,3709,72565,156140,107506,3399,56198,115760,56337,116530,24560,14040,21786,13899,24368,18234,7614,5028,0,
1911,5546,18942,18448,16631,27722,19935,23866,13719,22200,5325,9883,9149,36719,33175,6985,2861,145540,334208,5658,71344,138286,5246,4294,48785,104932,44495,107928,19945,14629,20227,14390,16312,16324,8056,5789,0,
1912,5705,16405,13208,22428,27720,20176,26334,15164,12148,14722,9723,7994,35095,133947,4770,4779,132375,370942,6023,66320,137536,5072,4911,51372,107032,52672,112057,22670,12992,18785,15531,21250,16745,9751,5172,0,
1913,4967,18791,20895,20883,30754,22674,30583,18247,17331,14550,7254,9493,35960,37874,5191,6344,162832,340630,3441,69328,162287,5966,3238,55805,124694,54992,123480,24181,14474,21034,13142,17599,18126,10496,4554,0,
1914,6199,18824,20915,22731,31785,23719,32666,14066,11074,19322,11044,10629,37102,37040,5257,3455,158113,418610,3499,74649,177176,3477,4919,57153,121079,61587,129853,20826,14651,23979,14928,20302,23980,10566,6503,0,
1915,4965,16321,18442,19685,27491,22303,27907,8037,17995,17018,8788,10356,34509,35788,5207,3880,139610,282026,105963,65540,153109,4599,5250,49665,114063,47002,106112,22809,13292,19208,13301,18815,17948,8032,4784,0,
1916,3910,18995,16512,20328,28915,18252,26961,11123,13229,17588,6870,9182,32217,33780,4489,5835,138709,314697,5880,71683,147495,6459,4035,49708,112555,49566,109296,20300,11041,20119,11157,20555,17370,12119,5984,0,
1917,5871,19053,18384,19268,26143,20833,24182,14682,23212,5400,9058,8717,34838,36130,6456,5316,153838,270256,6425,61283,152479,4820,5829,43314,113576,46716,114116,20245,11633,20304,13156,17977,16803,8369,6187,0,
1918,4883,16969,17623,24767,29712,21416,29032,20734,22533,28432,9963,10130,34063,34564,3642,4549,157489,375371,4376,84955,130490,4885,4852,53926,114167,57485,115746,21537,12606,20553,13580,20655,19295,9796,7938,0,
1919,7873,23105,20648,20398,25881,19927,26597,10688,6484,10044,8869,10511,33318,33071,4102,3692,154391,366520,4990,60822,141979,5120,3967,53866,111353,49607,112016,20142,12590,21306,13510,120623,15118,8069,3934,0,
1920,5424,15854,16944,18372,24315,21010,26312,16678,14454,17720,7931,9397,31330,38737,6096,6091,132687,304139,6875,65801,149106,5390,4099,46300,107908,43460,210667,18646,10751,18920,10831,18512,15677,10480,6130,0,
1921,7256,17298,19631,21472,27102,21791,29113,12737,13682,11471,10997,9264,34538,33068,5571,3200,155620,396796,3450,58803,156775,5196,4712,56727,120990,57998,113103,22913,14932,19016,12434,19302,19140,8806,5347,0,
1922,6865,18072,19253,22139,25551,21021,27176,15664,15559,15815,11534,9295,33067,32296,6287,5678,150725,357454,2334,77367,134713,4803,4767,49784,115539,49228,112008,17091,13273,21113,13272,18472,19053,9740,7014,0,
1923,5979,15962,15237,22141,28880,19996,27452,15579,14474,15847,9285,7186,31833,32588,5401,5004,142066,336396,3710,67471,148424,5928,4099,54600,114468,50832,115169,21029,14989,21265,13346,21195,16625,9544,5597,0,
1924,6370,18756,19462,17630,27587,19803,25798,14513,48388,16004,10767,9916,34009,36782,6351,4042,147662,410310,4377,56853,148890,4136,5374,46623,109371,44301,102707,21059,10769,23223,11212,18470,15239,8330,3830,0,
1925,7487,14731,18791,20183,26482,23357,28238,10962,18562,27066,10552,9585,34822,34845,4540,4211,142115,336637,3957,71816,142065,3478,5855,55134,113980,53268,111333,22039,12253,19279,12124,20003,18486,9831,7657,0,
1926,5817,16240,17022,19721,29561,19713,27342,17749,18172,10904,10157,12355,30626,33321,3941,4267,137812,405288,3858,72197,146446,4483,4712,53177,109514,52148,105177,21576,13902,20442,13749,17741,20041,9599,6205,0,
1927,4899,11939,12575,17086,22074,16960,19538,8803,9197,13019,7119,5913,21920,23748,6508,4666,86753,240845,4745,44968,95717,3264,3486,29354,70537,31070,79183,12482,9541,14748,11072,17240,13590,6659,5394,1,172.20.2.205
1928,7156,16447,117269,4276,34496,23338,32359,17817,15722,19042,9945,7791,33209,32865,6813,4260,146568,295079,4590,57404,154090,6709,4565,44143,110031,45695,105501,17978,13638,17666,12560,14584,21576,8362,3991,1,172.20.2.205
1929,6866,20192,20464,1526,37370,29641,38430,11777,15231,17836,11466,10020,35284,36676,6707,5004,159018,486468,4219,79471,160397,4499,5193,55931,115266,59104,118255,19452,13328,125369,12363,16093,26149,8388,7338,1,172.20.2.205
1930,6837,30185,33584,38810,41017,20796,40644,20313,36083,36611,11186,8373,50009,53213,17873,5583,149067,325227,16744,83521,156628,18419,3825,54194,135126,54745,132206,35821,14921,34898,14250,33188,18837,24081,5926,0,
1931,5325,121973,18122,22199,29596,18140,31369,12641,16292,9624,11020,11762,33466,34844,5122,5091,139951,428876,3275,81481,135121,4824,4234,49659,111329,53144,113931,20141,16055,19987,12601,20815,19470,9644,5592,0,
1932,6828,20052,19129,21094,28888,19937,27922,14181,12182,20638,6313,8796,38073,39960,4626,5591,147928,304102,4582,82322,150719,6033,5329,47874,119360,51851,113349,20107,14215,21274,15180,19329,16895,9753,6207,0,
1933,6172,18290,15155,21520,133005,21679,27025,13100,12969,12725,11168,12202,37661,33369,106596,3455,142829,400507,6030,70979,186526,5094,3362,63650,120997,56490,123913,23568,12458,24157,15100,21234,20864,111291,5818,0,
1934,4740,19076,19773,20578,27038,21561,126899,14650,11385,20493,10805,12805,36788,40638,4778,4854,151487,430584,4287,88000,130899,5091,5377,55249,111722,56465,108097,122363,14169,18275,13996,18743,17776,6251,7129,0,
1935,6468,14669,16743,23942,32206,22360,29382,19143,15396,122706,11394,8777,36686,35991,4341,3624,145755,361465,4446,97876,140249,3999,3445,51298,125824,52696,131458,20940,15272,22882,13293,21333,21360,12726,6365,0,
1936,5229,24908,22771,18115,28108,21017,29566,12741,11618,9779,11808,10376,35481,40408,5695,4835,150385,415970,3612,101911,150905,4462,5441,52781,122922,53908,122216,23330,13001,22584,12088,17531,18069,8526,5662,0,
1937,5248,12580,15886,23376,28105,21695,30280,18718,27145,19750,10771,8996,39454,33838,6100,4455,142272,350129,6040,88674,143296,4939,4239,51331,116805,51081,108993,20565,12553,20493,12506,20733,20321,11289,6150,0,
1938,6784,24295,21653,18567,27727,23170,30540,10955,12165,9110,11805,10395,36660,36310,5446,3767,168361,382205,4737,82993,151240,4351,4444,56574,132112,58739,125407,23780,14972,20647,16430,18789,18037,8706,6200,0,
1939,4889,18260,18236,22000,30873,21513,33448,22055,30993,23891,10356,11198,41637,41124,5257,6098,148799,321087,4225,92332,156210,107185,4720,50267,119960,51668,129682,21661,13408,20569,12711,21504,19209,9817,6344,0,
1940,5927,17901,17314,18429,26264,21713,27892,8991,7056,10322,8585,11242,29586,29143,4759,2136,138005,307833,5401,80156,146174,5315,4629,52508,119353,53460,118380,24153,13205,23171,14204,19186,18976,8370,5781,0,
1941,6649,17927,18037,19769,28023,20548,28138,16959,18348,21098,9781,8928,35684,37587,5689,6485,142835,350179,6176,93134,129412,6039,4976,50172,104876,50848,111700,16974,14810,18547,12356,19319,20262,8357,6914,0,
1942,6317,17661,19121,19664,30292,22420,32381,18975,16128,10771,7985,9880,32250,32028,6124,5032,137608,324547,4665,94094,152268,5438,5092,56540,124451,53921,119720,23865,12068,23086,15467,22006,21063,9446,4597,0,
1943,6423,20453,21939,20242,26429,22610,28261,13619,18087,18734,9893,13101,36897,40254,3502,4617,153728,409734,5137,84706,159954,5051,2354,55049,121669,51336,115751,23187,14002,19726,11659,21529,18452,6162,7067,0,
1944,6247,15727,20185,21130,27884,22273,29466,10517,20950,22177,11756,11395,35071,36282,3622,5173,140583,362899,104537,80899,151431,3842,3295,55114,117049,57093,119345,19591,11887,21220,16681,19294,18351,11511,5323,0,
1945,5242,17939,17401,20848,25685,21471,29010,11722,16579,19309,11445,8926,37607,36320,5619,5098,120824,288118,4542,113052,143907,3294,3644,45795,109114,48544,106686,21445,15001,18416,11985,18388,17557,7939,7840,0,
1946,4934,17574,18118,22923,32047,21190,31404,18008,14591,7839,7625,9096,38369,41053,4928,5666,152065,306974,4582,113871,167192,6512,4712,52105,134030,53561,140744,24597,13982,23598,14375,21483,19552,9911,4198,0,
1947,5881,20955,19288,20567,30646,21754,31126,18949,11557,17888,12322,9482,37651,38988,3309,4429,137606,466507,5144,119641,146213,6500,4487,56634,129613,50802,124794,23237,14441,24234,14178,19966,19953,8941,6661,0,
1948,6007,21528,19174,21619,30863,23491,30963,10099,20374,17176,9483,11727,37332,35844,4569,2718,168706,372460,3008,110483,129919,4384,4099,55695,129216,53256,123547,23934,14465,22981,14255,122007,20184,8236,5678,0,
1949,7591,19745,18296,21834,27872,20523,30523,22321,21470,18029,10021,11784,35982,38241,3367,4851,147537,358952,5183,113058,156431,5322,5002,54959,123314,54457,223141,22417,12146,20618,14438,20073,18504,9967,6287,0,
1950,6780,19845,18784,18090,27520,20196,26350,10522,9593,14554,9742,9186,33896,34576,6644,4984,126991,333415,5372,108155,130262,5398,3753,56933,123390,50243,117454,20796,12571,21983,15483,16717,18416,9034,4554,0,
1951,5505,18523,19048,21886,26052,19312,30463,12746,15054,22366,10218,8324,39963,39231,5146,4767,126813,420670,4214,95344,139721,4014,3085,47437,130032,44679,115627,18609,13968,20170,13249,21351,17582,7596,7316,0,
1952,5820,19967,20193,22726,27633,19695,28306,9224,20488,10915,10261,9167,32367,32684,5100,3798,170640,300391,3961,99508,134036,5931,4107,58088,128831,56044,122058,22565,14400,22946,15704,20644,17165,7860,6838,0,
1953,5081,19024,17379,21768,31370,24626,31289,24527,15155,14664,9985,10803,41322,44054,4196,4861,143789,350593,4346,110160,161509,5755,3419,51693,122446,54727,128023,20132,13340,20694,13438,21278,19491,12660,5466,0,
1954,5692,22875,20610,20459,32644,21307,34265,12760,123707,20132,10321,8214,43079,40592,4157,4436,163271,301741,4704,112808,159954,5796,6062,55965,127019,54967,135020,23063,10968,24591,12865,21523,21068,9665,7481,0,
1955,5882,19687,122703,22743,30219,21072,29118,8219,13571,22107,10107,10487,40717,39172,5191,3455,156898,393788,4439,110904,145223,5871,4862,56764,124316,57288,130692,24502,13340,126774,14475,20942,21237,10549,4827,0,
1956,7388,18344,18753,24294,29112,24084,29656,7427,13356,15456,10157,8801,35182,37207,6700,4110,145150,364489,4739,102825,158962,6346,3644,53625,122559,53046,118783,23125,12436,22496,13359,21576,18894,10404,6496,0,
1957,5597,123905,18663,21407,28318,24428,34481,21996,20706,16190,12183,10806,42631,41476,4267,4801,149099,349678,5324,103785,172882,6226,4637,60383,125053,57760,127109,22288,15479,25137,13489,21302,20315,9474,4985,0,
1958,5863,18555,22897,22436,34947,23339,32085,13619,22406,17381,9896,11276,38541,40676,5534,3380,182598,398308,3857,100351,158262,4678,5250,61552,138087,61467,131006,23938,14266,28398,11413,23384,22940,9201,6233,0,
